,event_id,depth,magnitude,latitude,longitude,time_utc,time_ak,distance,backazimuth,array,slowness,trace_vel,incident_angle,p_arrival
23,us20005gn9,40.4,3.0,52.5014,-169.0897,2016-04-04T01:02:12.000000Z,2016-04-03T17:02:12.000000Z,233.92837875026922,230.92617241076246,POM,0.12356784760126978,8.09272006765718,45.78216141390485,32.69238024947176
24,us20005eda,10.0,3.8,56.3697,-167.8549,2016-04-03T21:36:57.870000Z,2016-04-03T13:36:57.870000Z,294.42470024857863,342.4050421855646,POM,0.1236743539139021,8.085750750686486,45.83293632798115,42.73583857848068
25,us20005e6y,29.28,4.9,52.2069,-169.4568,2016-04-02T23:23:42.040000Z,2016-04-02T15:23:42.040000Z,274.4745964662856,229.2412275758079,POM,0.1236743539139021,8.085750750686486,45.83293632798115,38.22712052974346
26,us20005h6m,24.1,3.1,54.3235,-161.2952,2016-04-02T06:32:04.000000Z,2016-04-01T22:32:04.000000Z,338.9334931912063,79.11982844237335,POM,0.1236574272325987,8.086857557848163,45.82486375127939,46.668837352725156
27,us20005g2w,224.81,4.0,52.904,-170.2937,2016-04-01T20:42:11.800000Z,2016-04-01T12:42:11.800000Z,278.99984568113524,249.2278076425338,POM,0.09561461990299648,10.458651626859218,33.68074420381848,45.55035992704228
28,us20005g2y,20.13,4.1,52.174,-169.3819,2016-04-01T19:52:18.780000Z,2016-04-01T11:52:18.780000Z,273.31211172688245,227.94641591482312,POM,0.1236743539139021,8.085750750686486,45.83293632798115,38.914807870668334
29,us20005g2u,24.39,3.9,52.1107,-169.5141,2016-04-01T19:40:19.290000Z,2016-04-01T11:40:19.290000Z,284.7076794174899,228.21115489911332,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.936675017193735
30,us20005dzk,21.06,4.0,52.1347,-169.3748,2016-04-01T18:35:19.710000Z,2016-04-01T10:35:19.710000Z,276.04749024283416,227.22733385430908,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.168342996352116
31,us20005g2i,35.0,4.3,52.1349,-169.3838,2016-04-01T14:39:19.370000Z,2016-04-01T06:39:19.370000Z,276.46676757916754,227.32114343083873,POM,0.12366650585237325,8.086263884529485,45.829193329481626,37.95497139332309
32,us20005dt6,18.78,3.8,52.179,-169.3247,2016-03-31T23:38:55.040000Z,2016-03-31T15:38:55.040000Z,270.13736902280726,227.44988713403316,POM,0.1236743539139021,8.085750750686486,45.83293632798115,38.68004680177486
33,us20005dn0,10.0,4.6,52.188,-168.5209,2016-03-31T12:34:00.690000Z,2016-03-31T04:34:00.690000Z,233.3507729548588,218.11076388179825,POM,0.12368439127780234,8.085094567461967,45.83772384364296,35.18233512486887
34,us20005dcw,10.0,4.0,52.2367,-168.5616,2016-03-30T09:27:31.350000Z,2016-03-30T01:27:31.350000Z,230.7056176815558,219.46604306282262,POM,0.12368469150248454,8.08507494219616,45.83786704798054,34.85517312830981
35,us20005d9r,32.84,4.7,52.2199,-168.6628,2016-03-30T01:15:46.640000Z,2016-03-29T17:15:46.640000Z,236.4536542308394,220.51481731654528,POM,0.1236743539139021,8.085750750686486,45.83293632798115,33.20209539038417
36,us20005eib,37.27,4.0,52.2455,-168.5034,2016-03-29T13:51:07.230000Z,2016-03-29T05:51:07.230000Z,227.51064158750123,218.82556214303483,POM,0.12364639732960994,8.08757894768461,45.819604062474745,31.897520488895143
37,us20005ehx,15.8,3.0,52.1912,-168.5905,2016-03-29T02:48:08.000000Z,2016-03-28T18:48:08.000000Z,235.92338185407982,219.09275663412006,POM,0.12368341732764562,8.08515823387167,45.83725928115489,34.805321334157135
38,us20005czb,26.24,3.8,52.0959,-168.5525,2016-03-28T20:04:50.510000Z,2016-03-28T12:04:50.510000Z,242.9206885244297,217.08618801987146,POM,0.1236743539139021,8.085750750686486,45.83293632798115,34.60064543401636
39,us20005dy3,10.0,4.0,52.1006,-168.5729,2016-03-28T17:33:59.190000Z,2016-03-28T09:33:59.190000Z,243.30777135270074,217.4259982068027,POM,0.12368326116014551,8.085168442520258,45.837184791500064,36.41384283893016
40,us20005cx1,11.24,5.5,52.29,-168.6929,2016-03-28T17:14:55.480000Z,2016-03-28T09:14:55.480000Z,231.7426736975538,222.11790302926005,POM,0.12368442815647658,8.085092156749695,45.837741434402375,34.834754687166956
41,us20005cvp,10.0,4.6,52.2886,-168.5243,2016-03-28T11:45:02.230000Z,2016-03-28T03:45:02.230000Z,224.58581123466953,219.85481571758908,POM,0.12368538609949516,8.08502953773034,45.83819836560637,34.098250673260054
42,us20005cut,11.5,4.0,52.0843,-168.526,2016-03-28T06:02:38.000000Z,2016-03-27T22:02:38.000000Z,242.93124567506672,216.5605249145074,POM,0.12368312771071947,8.08517716611181,45.83712113811931,36.18741375723373
43,us20005cwp,22.8,3.9,52.143,-168.398,2016-03-28T05:34:38.050000Z,2016-03-27T21:34:38.050000Z,232.58158329834387,215.71043201228957,POM,0.12368286648524963,8.0851942424803,45.836996537687085,33.63439763423525
44,us20005gbs,10.0,3.8,52.1107,-168.6672,2016-03-28T03:23:04.730000Z,2016-03-27T19:23:04.730000Z,246.23266868088936,218.8003731789296,POM,0.12368292918478681,8.085190143790689,45.83702644435273,36.77559923958177
45,us20005drk,13.1,3.0,52.0457,-168.5693,2016-03-27T21:05:37.000000Z,2016-03-27T13:05:37.000000Z,248.15274454310085,216.556341394333,POM,0.12368234700495281,8.085228201240032,45.836748754601544,36.64141421833168
46,us20005cs2,25.5,3.4,52.1703,-168.568,2016-03-27T20:40:41.000000Z,2016-03-27T12:40:41.000000Z,236.85240205213492,218.45529164350515,POM,0.12368220197543095,8.085237681963704,45.836679578233735,33.91730540589468
47,us20005crp,15.26,4.1,52.114,-168.6897,2016-03-27T19:44:33.630000Z,2016-03-27T11:44:33.630000Z,246.87113512754527,219.13746509962678,POM,0.1236822383451041,8.085235304440014,45.83669692587912,36.22405264314378
48,us20005crb,12.18,4.8,52.0955,-168.5497,2016-03-27T18:27:23.580000Z,2016-03-27T10:27:23.580000Z,242.84594118194212,217.04318532555513,POM,0.12368305748051724,8.085181757069044,45.83708763939226,36.09534159360288
49,us20005cs3,8.65,3.9,52.1578,-168.6193,2016-03-27T18:21:41.970000Z,2016-03-27T10:21:41.970000Z,240.07411435314322,218.92852467333094,POM,0.12368378663903967,8.085134092137821,45.83743543778292,36.175808676961765
50,us20005cr7,17.56,4.5,52.131,-168.6446,2016-03-27T18:13:58.440000Z,2016-03-27T10:13:58.440000Z,243.49721253482423,218.8294721580637,POM,0.12368235039751337,8.08522797946525,45.836750372790455,35.53123833557326
51,us20005dra,25.7,3.2,52.0285,-168.4486,2016-03-27T18:08:16.000000Z,2016-03-27T10:08:16.000000Z,245.11259998552416,214.7115347468887,POM,0.1236743539139021,8.085750750686486,45.83293632798115,34.920781536529425
52,us20005dr8,10.0,4.5,51.9965,-168.4474,2016-03-27T18:06:39.090000Z,2016-03-27T10:06:39.090000Z,248.05891015559024,214.24648460039833,POM,0.12368272190668411,8.085203693645083,45.83692757610982,37.001471364704884
53,us20005dr7,20.7,3.8,52.1139,-168.5321,2016-03-27T18:04:52.000000Z,2016-03-27T10:04:52.000000Z,240.47841484085828,217.0910324628506,POM,0.12368229661820852,8.085231495068955,45.83672472105771,34.80202074985383
54,us20005cr4,16.0,5.8,52.175,-168.6554,2016-03-27T18:01:30.960000Z,2016-03-27T10:01:30.960000Z,240.06086255328742,219.67446962349638,POM,0.1236829241801722,8.085190470943859,45.83702405723187,35.29309200779006
55,us20005ejh,38.8,3.0,53.292,-165.7356,2016-03-26T23:23:33.000000Z,2016-03-26T15:23:33.000000Z,77.32058695700495,144.1294897215566,POM,0.12298549519078911,8.131040155984948,45.50534824875326,13.346878424145288
56,us20005ffx,27.49,3.6,54.7627,-160.6244,2016-03-25T11:34:39.130000Z,2016-03-25T03:34:39.130000Z,390.02431135363696,72.6835404150971,POM,0.12364603925261383,8.08760236918677,45.81943331920308,52.678279279421766
57,us20005fhd,38.5,3.2,52.1365,-168.6426,2016-03-25T05:05:47.000000Z,2016-03-24T21:05:47.000000Z,242.92640608697812,218.89067392687278,POM,0.123620160711821,8.089295421085604,45.807094938030836,33.80285452537473
58,us20005c29,53.01,4.5,54.2936,-162.8305,2016-03-23T16:29:56.800000Z,2016-03-23T08:29:56.800000Z,239.58730028580527,76.84841095701152,POM,0.12297349497555299,8.131833613404247,45.49965844651946,33.457810379688425
59,us20005c9x,183.46,4.1,55.6426,-163.7812,2016-03-22T17:37:21.840000Z,2016-03-22T09:37:21.840000Z,261.2609819851899,39.40069024284753,POM,0.1019304326325934,9.810612730395091,36.241962176667435,41.13198840297555
60,us20005dx5,105.8,3.8,53.1441,-168.5444,2016-03-22T10:04:20.000000Z,2016-03-22T02:04:20.000000Z,162.03899995926398,241.54725811938192,POM,0.10787270830808873,9.270185347937685,38.73077157154156,26.02663504742868
61,us20005bi1,25.18,3.2,53.9207,-161.14,2016-03-21T14:14:58.600000Z,2016-03-21T06:14:58.600000Z,346.82764240040854,86.69676385094654,POM,0.12365485823533172,8.087025566734033,45.823638662011064,47.54685999338353
62,us20005cw7,36.85,3.7,52.2047,-171.0056,2016-03-20T04:47:09.770000Z,2016-03-19T20:47:09.770000Z,358.5876442746215,241.0107719526979,POM,0.123624229242037,8.089029198654542,45.80903455243929,48.1044038392214
63,us20005cw8,93.3,3.5,53.0778,-168.631,2016-03-20T00:44:52.000000Z,2016-03-19T16:44:52.000000Z,170.79755966189032,240.3863472112671,POM,0.1130433723726,8.84616213238862,40.96907314695065,26.330879127228904
64,us20005d1a,11.2,3.0,54.3289,-161.5138,2016-03-19T21:39:14.000000Z,2016-03-19T13:39:14.000000Z,324.891037066229,78.71649582114581,POM,0.12366650585237325,8.086263884529485,45.829193329481626,46.35976146779004
65,us20005azp,25.6,3.9,52.7747,-168.1279,2016-03-19T09:41:32.000000Z,2016-03-19T01:41:32.000000Z,165.93609278353233,224.15490270177042,POM,0.1236821465293298,8.085241306536199,45.83665313150384,25.137141369591085
66,us20005d10,28.5,3.8,54.8049,-160.576,2016-03-19T07:57:48.000000Z,2016-03-18T23:57:48.000000Z,394.10682760683017,72.11533701563161,POM,0.12363819119108496,8.088115738077102,45.81569122843716,53.09135597989135
67,us20005b50,26.2,3.3,54.1948,-161.3458,2016-03-14T19:46:14.000000Z,2016-03-14T11:46:14.000000Z,334.2606621332784,81.49364288421783,POM,0.12365791832652313,8.086825441776114,45.82509794451489,45.90019294399745
68,us20005b5a,28.3,3.3,54.5941,-162.3071,2016-03-14T11:20:28.950000Z,2016-03-14T03:20:28.950000Z,280.15826698437576,71.31209426570767,POM,0.1236743539139021,8.085750750686486,45.83293632798115,39.01897198581181
69,us20005bkb,13.2,3.2,52.6951,-169.4206,2016-03-13T18:25:05.000000Z,2016-03-13T10:25:05.000000Z,238.5425535668968,238.39334619694475,POM,0.12368342599411694,8.085157667346355,45.83726341494018,35.440825667109
70,us20005bki,96.49,3.1,52.4486,-170.1034,2016-03-13T16:52:11.730000Z,2016-03-13T08:52:11.730000Z,292.26344578877485,239.06323794336916,POM,0.11948968342117865,8.3689233360439,43.87124861224853,40.66886245294637
71,us20005bji,36.85,3.4,52.7598,-163.3313,2016-03-13T14:34:30.710000Z,2016-03-13T06:34:30.710000Z,239.05266878123618,119.46732679168133,POM,0.12364750840070916,8.087506274362296,45.820133862238535,33.32503377640095
72,us20005abv,31.7,3.4,54.1456,-164.1302,2016-03-12T11:41:31.000000Z,2016-03-12T03:41:31.000000Z,153.2242925244768,76.97244967368458,POM,0.12368263698935951,8.085209244738456,45.836887071994546,23.011406567688205
73,us20005bfc,21.22,3.4,54.6958,-160.7974,2016-03-11T20:12:16.800000Z,2016-03-11T12:12:16.800000Z,377.5465250280794,73.41523970757785,POM,0.12364792700852885,8.087478894256133,45.8203334712256,51.70545633227531
74,us10004wwh,105.35,3.0,52.9259,-169.1501,2016-03-08T14:37:23.050000Z,2016-03-08T06:37:23.050000Z,209.37283306178747,241.4439611035922,POM,0.11387471470807926,8.781580727236292,41.33598279099559,31.267459975167405
75,us10004wwg,40.5,3.0,53.481,-165.694,2016-03-08T12:17:07.370000Z,2016-03-08T04:17:07.370000Z,63.41500557638193,130.98962084495338,POM,0.12060166743440774,8.29175932035828,44.386074569859105,11.681964994850606
76,us10004wkr,38.8,3.3,53.4219,-165.6088,2016-03-07T17:46:20.000000Z,2016-03-07T09:46:20.000000Z,72.02415151866633,131.91243818069086,POM,0.12275054952971713,8.146603040322082,45.3940550319289,12.696071908907768
77,us10004wkx,91.67,3.3,53.6873,-166.9148,2016-03-07T12:09:01.300000Z,2016-03-07T04:09:01.300000Z,37.97601266631747,240.39412479978287,POM,0.05144197469595971,19.439378171432068,17.35933481975656,13.818730644848534
78,us10004wkw,2.5,3.2,54.4721,-160.7255,2016-03-07T01:11:23.000000Z,2016-03-06T17:11:23.000000Z,377.7679726304709,77.2611973478603,POM,0.12365328573659438,8.087128409431797,45.82288879077456,53.942498878666704
79,us10004vnc,204.99,5.0,56.2859,-162.0099,2016-03-06T13:19:09.410000Z,2016-03-06T05:19:09.410000Z,390.1223656475835,44.35108123884146,POM,0.10872907100519255,9.197172299506203,39.09651561824672,55.899983942310946
80,us10004w6b,45.67,3.7,52.2845,-170.8074,2016-03-06T12:15:28.510000Z,2016-03-06T04:15:28.510000Z,342.39891489649824,241.04301661272717,POM,0.1234588803740853,8.099862860978169,45.73026111632502,46.09757047326347
81,us10004w6a,70.07,3.5,53.2916,-168.0143,2016-03-06T10:57:33.420000Z,2016-03-06T02:57:33.420000Z,123.21106825669689,239.9395386357719,POM,0.11450007449550736,8.73361877191824,41.613349954188244,19.834992571698926
82,us10004w68,26.7,3.5,54.1565,-162.527,2016-03-06T07:44:06.000000Z,2016-03-05T23:44:06.000000Z,257.0573565876459,80.97718380065044,POM,0.1236743539139021,8.085750750686486,45.83293632798115,36.30733470309169
83,us10004wr9,39.74,3.3,52.8495,-162.2396,2016-03-04T04:17:16.750000Z,2016-03-03T20:17:16.750000Z,299.7299757668944,110.27741737416405,POM,0.12359371150714919,8.091026540150109,45.79448729886666,40.82418793761595
84,us10004wr7,36.5,3.3,52.8046,-162.2115,2016-03-04T03:03:53.270000Z,2016-03-03T19:03:53.270000Z,303.4926517387963,110.99847086256456,POM,0.12364603925261383,8.08760236918677,45.81943331920308,41.29346175631054
85,us10004vy7,10.4,3.1,52.959,-162.3228,2016-03-03T21:51:27.310000Z,2016-03-03T13:51:27.310000Z,289.859666730172,108.51212888252398,POM,0.1236743539139021,8.085750750686486,45.83293632798115,42.12329088927801
86,us10004uxp,13.1,3.3,54.3913,-161.6465,2016-03-02T04:24:52.000000Z,2016-03-01T20:24:52.000000Z,317.3268413342011,77.27226031616675,POM,0.12366650585237325,8.086263884529485,45.829193329481626,45.196561899277704
87,us10004vlj,13.2,3.2,54.797,-162.747,2016-03-01T09:45:39.050000Z,2016-03-01T01:45:39.050000Z,260.53763298953515,64.84051180464698,POM,0.1236743539139021,8.085750750686486,45.83293632798115,38.161216833550235
88,us10004uh4,222.7,3.1,53.3679,-171.2933,2016-02-29T13:10:52.000000Z,2016-02-29T05:10:52.000000Z,327.34741828415065,262.40115628466106,POM,0.10136815497635367,9.865031086274302,36.010627236048684,50.18830323660571
89,us10004uk5,13.7,3.4,54.3512,-161.5092,2016-02-28T18:08:30.000000Z,2016-02-28T10:08:30.000000Z,325.51268197319087,78.28964343776096,POM,0.12366650585237325,8.086263884529485,45.829193329481626,46.13689260677762
90,us10004te2,88.08,3.7,54.925,-161.3119,2016-02-28T16:08:02.940000Z,2016-02-28T08:08:02.940000Z,352.07428313930313,68.20693740220385,POM,0.12131223777385429,8.243191440126283,44.71743611908089,47.69112270596418
91,us10004uks,24.58,4.1,53.0133,-167.3512,2016-02-28T11:13:54.530000Z,2016-02-28T03:13:54.530000Z,112.63109793883729,213.90851605342914,POM,0.12369482051366149,8.084412878787878,45.84269870662925,18.636463999015923
92,us10004t60,74.4,3.0,54.7722,-161.592,2016-02-27T15:51:43.000000Z,2016-02-27T07:51:43.000000Z,329.92528546297234,70.06834835883399,POM,0.12209430136158751,8.190390451053544,45.084345228341675,44.77907672337401
93,us10004u4p,39.72,3.6,52.3055,-169.465,2016-02-26T17:59:14.090000Z,2016-02-26T09:59:14.090000Z,267.5046389590884,231.03736243651514,POM,0.12359413810341674,8.090998613245358,45.794690623437646,36.84133501023306
94,us10004uvq,10.0,3.7,52.0265,-166.3771,2016-02-25T23:16:03.820000Z,2016-02-25T15:16:03.820000Z,203.7132064752515,179.26772246452856,POM,0.12367990707512393,8.085387704832232,45.83558496518109,31.51678895418391
95,us10004uvk,24.86,3.1,53.6775,-163.5879,2016-02-25T16:45:16.480000Z,2016-02-25T08:45:16.480000Z,187.47735328412801,94.97224279428339,POM,0.12367981697004408,8.08539359532045,45.83554198763297,27.868720679667753
96,us10004tpa,36.7,3.0,52.0213,-171.0059,2016-02-24T10:45:00.000000Z,2016-02-24T02:45:00.000000Z,370.0151293234469,238.34967869520594,POM,0.1236229747189787,8.089111285933804,45.80843646905965,49.517556745636554
97,us10004uby,86.83,3.2,54.3566,-165.4136,2016-02-23T18:06:38.060000Z,2016-02-23T10:06:38.060000Z,85.928051846185,49.25946059163972,POM,0.09365149592894852,10.677886029270473,32.90028841315007,16.950976851953182
98,us10004sx8,148.7,3.5,55.2661,-162.0906,2016-02-23T06:50:13.000000Z,2016-02-22T22:50:13.000000Z,320.64507364904847,58.9692019804147,POM,0.11340843233399446,8.817686475507761,41.12993815708061,45.794373723147416
99,us10004ubw,13.0,3.1,54.6419,-160.6798,2016-02-23T04:31:12.000000Z,2016-02-22T20:31:12.000000Z,383.79619360113145,74.52722874060673,POM,0.12364866136639471,8.087430862165245,45.820683644219436,53.42800686674128
100,us10004ss2,58.3,3.1,52.3712,-169.9856,2016-02-19T11:52:30.000000Z,2016-02-19T03:52:30.000000Z,290.6340367911877,236.771506638286,POM,0.1228776911882185,8.138173742768695,45.45425447484274,39.780782434564124
101,us10004r0k,25.7,4.4,52.3713,-169.62,2016-02-19T11:26:54.000000Z,2016-02-19T03:26:54.000000Z,270.86119224150843,233.67944346444773,POM,0.1236743539139021,8.085750750686486,45.83293632798115,38.10521623588166
102,us10004s1q,16.28,3.8,52.699,-170.3077,2016-02-19T11:26:30.620000Z,2016-02-19T03:26:30.620000Z,289.8262238437663,245.17518883534916,POM,0.1236743539139021,8.085750750686486,45.83293632798115,41.41436600055578
103,us10004s2f,25.6,3.2,52.5086,-169.5136,2016-02-19T11:25:46.000000Z,2016-02-19T03:25:46.000000Z,255.74943178419412,235.329387337344,POM,0.1236743539139021,8.085750750686486,45.83293632798115,36.24544985089066
104,us10004qzn,22.0,4.4,51.9054,-169.6714,2016-02-19T06:06:36.000000Z,2016-02-18T22:06:36.000000Z,308.5212530061347,226.5770918359718,POM,0.12366650585237325,8.086263884529485,45.829193329481626,43.0990346137719
105,us10004qxv,14.48,3.9,53.5052,-164.7784,2016-02-18T15:43:22.060000Z,2016-02-18T07:43:22.060000Z,115.00510507609967,109.23846204582236,POM,0.1533553481520833,6.520802906777629,62.80559676563862,19.634234025841174
106,us10004qms,22.4,3.8,51.9377,-169.5596,2016-02-17T06:30:26.000000Z,2016-02-16T22:30:26.000000Z,300.6070076705047,225.99876668057445,POM,0.12366650585237325,8.086263884529485,45.829193329481626,42.083878111386085
107,us200050ab,45.5,3.6,53.2561,-166.886,2016-02-15T14:43:58.050000Z,2016-02-15T06:43:58.050000Z,73.79328442562866,205.21135278011323,POM,0.11865336823394301,8.427910769699762,43.48696525315431,13.078766181023743
108,us200050ep,20.0,3.0,56.5494,-169.7376,2016-02-15T02:47:01.000000Z,2016-02-14T18:47:01.000000Z,366.7886176752576,326.1418812151168,POM,0.12365133227508716,8.087256171047956,45.821957265399504,50.48616555963939
109,us20004ztg,10.0,4.0,53.3186,-164.1508,2016-02-12T20:03:28.750000Z,2016-02-12T12:03:28.750000Z,161.4587468436376,110.86644773893748,POM,0.12368470294924189,8.085074193939594,45.83787250798298,26.290394584026032
110,us200050jg,24.2,3.6,53.4559,-165.1303,2016-02-11T02:56:14.130000Z,2016-02-10T18:56:14.130000Z,95.94915140175195,117.20145511382027,POM,0.15289468845265927,6.54044957428086,62.472510591031444,16.302184916608038
111,us200050cp,51.1,4.1,53.506,-165.1587,2016-02-11T02:35:40.000000Z,2016-02-10T18:35:40.000000Z,91.7390324220162,114.68910258480976,POM,0.11838053893624996,8.44733440974211,43.3621299288414,15.399824475354336
112,us20004zc7,33.5,3.4,52.2305,-170.3645,2016-02-07T23:57:09.000000Z,2016-02-07T15:57:09.000000Z,320.7476440398133,237.24509082765215,POM,0.12365865779084437,8.086777083505103,45.825450582668395,43.566822924441816
113,us200050fp,41.8,3.9,52.4241,-169.4879,2016-02-07T15:09:47.910000Z,2016-02-07T07:09:47.910000Z,260.17484602471546,233.4456354052704,POM,0.12353906497597193,8.09460554193524,45.76844776633392,35.937402774040784
114,us20004zjq,36.21,3.3,53.7876,-163.653,2016-02-05T20:29:49.660000Z,2016-02-05T12:29:49.660000Z,182.0445838539487,91.3131954615483,POM,0.12366650585237325,8.086263884529485,45.829193329481626,26.27577181842719
