,mean_power,median_power,frequency,time,station
65337,-137.71765144854757,-137.9499897464199,2.07494,2015-07-12,3A12
65338,-138.14892390388943,-138.33930688261285,2.26274,2015-07-12,3A12
65339,-138.34332576206032,-138.48837682589013,2.46754,2015-07-12,3A12
65340,-138.47333873254098,-138.24651107296654,2.69087,2015-07-12,3A12
65341,-138.49641684427223,-137.2631345038467,2.93441,2015-07-12,3A12
65342,-138.43110112254655,-136.85955048424867,3.2,2015-07-12,3A12
65343,-138.29186028121504,-136.8287213450448,3.48962,2015-07-12,3A12
65344,-138.07119086213362,-136.54033064936766,3.80546,2015-07-12,3A12
65345,-137.89613505171738,-136.03399228575992,4.14989,2015-07-12,3A12
65346,-137.71595213706144,-136.2865908604657,4.52548,2015-07-12,3A12
65347,-137.65283956663237,-136.51483956663236,4.93507,2015-07-12,3A12
65348,-137.52695163258863,-135.96456865386529,5.38174,2015-07-12,3A12
65349,-137.46933256535448,-136.28983809726938,5.86883,2015-07-12,3A12
65350,-137.431463611013,-137.1030746748428,6.4,2015-07-12,3A12
65351,-137.39065286666732,-137.636249462412,6.97925,2015-07-12,3A12
65352,-137.3225458930431,-136.5118833398516,7.61093,2015-07-12,3A12
65353,-137.02223539087575,-136.7171234759821,8.29977,2015-07-12,3A12
65354,-136.38202818392563,-135.68009818392562,9.05097,2015-07-12,3A12
65355,-135.2872352363345,-134.8259763001643,9.87015,2015-07-12,3A12
65356,-134.08699834443087,-133.7110796210266,10.7635,2015-07-12,3A12
65357,-132.64197543252547,-132.09719841124888,11.7377,2015-07-12,3A12
65358,-130.52685906853606,-129.482639281302,12.8,2015-07-12,3A12
65359,-127.58269980806185,-126.9681568293384,13.9585,2015-07-12,3A12
65360,-124.02026710688189,-124.28032093666911,15.2219,2015-07-12,3A12
65361,-122.9678467463016,-123.06425802289732,16.5995,2015-07-12,3A12
65362,-122.43984380678553,-122.50581870040256,18.1019,2015-07-12,3A12
65363,-120.83630411809864,-120.84145113937528,19.7403,2015-07-12,3A12
65364,-110.99445543468741,-110.88404777511292,21.5269,2015-07-12,3A12
65365,-76.79960089873501,-76.51910260086267,23.4753,2015-07-12,3A12
65366,-80.81945333947495,-80.67792355224091,0.0052556,2015-07-14,3A12
65367,-82.25041836113746,-81.95510985049916,0.00573128,2015-07-14,3A12
65368,-83.00298556952013,-82.70767705888184,0.00625,2015-07-14,3A12
65369,-84.45301156537973,-84.17454773559248,0.00681567,2015-07-14,3A12
65370,-85.20558624345932,-84.9271224136721,0.00743254,2015-07-14,3A12
65371,-86.53734361243261,-86.31640531456028,0.00810525,2015-07-14,3A12
65372,-88.92375350581098,-89.08837265474715,0.00883883,2015-07-14,3A12
65373,-89.67633482919123,-89.84095397812739,0.00963882,2015-07-14,3A12
65374,-90.88378963651802,-91.11522155141164,0.0105112,2015-07-14,3A12
65375,-92.94386697600193,-92.85354144408706,0.0114626,2015-07-14,3A12
65376,-94.11024350911612,-94.12347542400974,0.0125,2015-07-14,3A12
65377,-96.01929572004353,-96.251623379618,0.0136313,2015-07-14,3A12
65378,-97.16918344421849,-97.48903450804826,0.0148651,2015-07-14,3A12
65379,-99.38083433497648,-99.819906675402,0.0162105,2015-07-14,3A12
65380,-101.22832381734636,-101.62858977479314,0.0176777,2015-07-14,3A12
65381,-102.29433732644576,-102.68194158176492,0.0192776,2015-07-14,3A12
65382,-104.37656502826613,-104.5156267303938,0.0210224,2015-07-14,3A12
65383,-106.28020102619317,-106.68670740917187,0.0229251,2015-07-14,3A12
65384,-108.13442901376172,-108.36208007759151,0.025,2015-07-14,3A12
65385,-109.9241658064597,-110.1797572958214,0.0272627,2015-07-14,3A12
65386,-111.56993837777874,-111.77954050543832,0.0297302,2015-07-14,3A12
65387,-113.76677200438233,-113.9869107277866,0.032421,2015-07-14,3A12
65388,-115.25588735347227,-115.56577650240844,0.0353553,2015-07-14,3A12
65389,-116.87237770159781,-117.05366961649143,0.0385553,2015-07-14,3A12
65390,-118.77131527108651,-118.8942342072567,0.0420448,2015-07-14,3A12
65391,-120.65572288853267,-121.0402052289582,0.0458502,2015-07-14,3A12
65392,-122.46314809443703,-122.63507362635194,0.05,2015-07-14,3A12
65393,-124.10711630513079,-124.70464481576909,0.0545254,2015-07-14,3A12
65394,-125.73702456265009,-126.19556477541606,0.0594604,2015-07-14,3A12
65395,-127.43566512655721,-127.8879406584721,0.064842,2015-07-14,3A12
65396,-128.77494685260146,-129.25508004409082,0.0707107,2015-07-14,3A12
65397,-130.30588586914882,-130.70637246489352,0.0771105,2015-07-14,3A12
65398,-131.58782435394295,-132.08311094968766,0.0840896,2015-07-14,3A12
65399,-132.26800522536183,-132.6449658636597,0.0917004,2015-07-14,3A12
65400,-131.7951320390075,-131.98516501773088,0.1,2015-07-14,3A12
65401,-131.1025097372045,-131.33425399252368,0.109051,2015-07-14,3A12
65402,-131.1430949917711,-131.23739924709025,0.118921,2015-07-14,3A12
65403,-131.12099170568527,-131.29283149291933,0.129684,2015-07-14,3A12
65404,-130.65280279825325,-130.94054279825323,0.141421,2015-07-14,3A12
65405,-129.29661976493313,-129.59107423301822,0.154221,2015-07-14,3A12
65406,-127.56254702396822,-127.56570447077674,0.168179,2015-07-14,3A12
65407,-126.11979322161103,-125.84915279607912,0.183401,2015-07-14,3A12
65408,-125.13027447810126,-125.0714383078885,0.2,2015-07-14,3A12
65409,-124.63621228366951,-124.6549995177121,0.218102,2015-07-14,3A12
65410,-124.4782695203985,-124.5612524991219,0.237841,2015-07-14,3A12
65411,-124.33012664453814,-124.51435430411262,0.259368,2015-07-14,3A12
65412,-124.16025541985192,-124.49491499432004,0.282843,2015-07-14,3A12
65413,-124.02925041952055,-124.39155254718013,0.308442,2015-07-14,3A12
65414,-123.9758335986935,-124.39943998167222,0.336359,2015-07-14,3A12
65415,-123.96261189029374,-124.38280125199589,0.366802,2015-07-14,3A12
65416,-123.89500814577148,-124.0794826138566,0.4,2015-07-14,3A12
65417,-123.81276595674949,-124.00504680781332,0.436203,2015-07-14,3A12
65418,-123.91019560863013,-124.06564880011952,0.475683,2015-07-14,3A12
65419,-124.16688493835247,-124.38128706601204,0.518736,2015-07-14,3A12
65420,-124.64889458020848,-124.83446479297444,0.565685,2015-07-14,3A12
65421,-125.30805637111538,-125.40983722217923,0.616884,2015-07-14,3A12
65422,-126.09924551804251,-126.14002424144678,0.672717,2015-07-14,3A12
65423,-127.03311192827798,-127.0934246942354,0.733603,2015-07-14,3A12
65424,-128.12049277682783,-128.1740034151257,0.8,2015-07-14,3A12
65425,-129.36738916675296,-129.44511469866785,0.872406,2015-07-14,3A12
65426,-130.69399350099923,-130.8501190329141,0.951366,2015-07-14,3A12
65427,-132.05625576731006,-132.217740873693,1.03747,2015-07-14,3A12
65428,-133.36640430503664,-133.65768941141965,1.13137,2015-07-14,3A12
65429,-134.57395071524493,-135.03679326843644,1.23377,2015-07-14,3A12
65430,-135.6837268591497,-136.3647566463837,1.34543,2015-07-14,3A12
65431,-136.66931334745115,-137.76660909213206,1.46721,2015-07-14,3A12
65432,-137.52443620620295,-138.55334684450085,1.6,2015-07-14,3A12
65433,-138.18183670882166,-139.26508138967273,1.74481,2015-07-14,3A12
65434,-138.62207911025328,-139.86220251450857,1.90273,2015-07-14,3A12
65435,-138.93841953365393,-140.35798974641992,2.07494,2015-07-14,3A12
65436,-139.06877198899582,-140.32730688261285,2.26274,2015-07-14,3A12
65437,-139.0702142726986,-139.67857682589013,2.46754,2015-07-14,3A12
65438,-138.99806788147717,-139.40961107296653,2.69087,2015-07-14,3A12
65439,-138.94080961022965,-139.5133345038467,2.93441,2015-07-14,3A12
65440,-138.90942005871676,-139.23945048424866,3.2,2015-07-14,3A12
65441,-138.87555155781075,-139.2976213450448,3.48962,2015-07-14,3A12
65442,-138.84918086213358,-139.39843064936764,3.80546,2015-07-14,3A12
65443,-138.83918909427055,-139.59289228575992,4.14989,2015-07-14,3A12
65444,-138.90214128599766,-139.7592908604657,4.52548,2015-07-14,3A12
65445,-138.97432807727063,-139.97863956663238,4.93507,2015-07-14,3A12
65446,-138.9670282283334,-139.83096865386528,5.38174,2015-07-14,3A12
65447,-138.92966979939706,-139.80743809726937,5.86883,2015-07-14,3A12
65448,-138.8353055259066,-139.51897467484278,6.4,2015-07-14,3A12
65449,-138.68034031347582,-139.17604946241198,6.97925,2015-07-14,3A12
65450,-138.36976887176652,-138.85048333985162,7.61093,2015-07-14,3A12
65451,-137.88705496534388,-138.69592347598214,8.29977,2015-07-14,3A12
65452,-136.99984414137242,-137.69589818392564,9.05097,2015-07-14,3A12
65453,-135.69178161931322,-135.9021763001643,9.87015,2015-07-14,3A12
65454,-134.41308791889892,-134.8616796210266,10.7635,2015-07-14,3A12
65455,-132.67141053890842,-131.96689841124888,11.7377,2015-07-14,3A12
65456,-130.08801140896156,-129.566539281302,12.8,2015-07-14,3A12
65457,-127.78739406338096,-127.4282568293384,13.9585,2015-07-14,3A12
65458,-125.20198391539253,-124.43052093666913,15.2219,2015-07-14,3A12
65459,-124.24999483140799,-123.37255802289734,16.5995,2015-07-14,3A12
65460,-123.7597125301898,-122.79561870040256,18.1019,2015-07-14,3A12
65461,-122.20053879894975,-121.12175113937526,19.7403,2015-07-14,3A12
65462,-112.3860679878789,-111.18994777511294,21.5269,2015-07-14,3A12
65463,-78.22126217533076,-76.92610260086266,23.4753,2015-07-14,3A12
65464,-81.52799589266644,-81.59492355224091,0.0052556,2015-07-15,3A12
65465,-82.85292048879704,-83.21430985049916,0.00573128,2015-07-15,3A12
65466,-83.6054876971797,-83.96687705888183,0.00625,2015-07-15,3A12
65467,-85.03936901218823,-85.25754773559248,0.00681567,2015-07-15,3A12
65468,-85.79194369026784,-86.0101224136721,0.00743254,2015-07-15,3A12
65469,-87.1651691443475,-87.40100531456028,0.00810525,2015-07-15,3A12
65470,-89.49742371857695,-89.70357265474715,0.00883883,2015-07-15,3A12
65471,-90.25000504195718,-90.4561539781274,0.00963882,2015-07-15,3A12
65472,-91.55393644502867,-91.69782155141164,0.0105112,2015-07-15,3A12
65473,-93.87279889089558,-94.06654144408704,0.0114626,2015-07-15,3A12
65474,-95.09777329635016,-95.43477542400971,0.0125,2015-07-15,3A12
65475,-97.21653189025629,-97.278923379618,0.0136313,2015-07-15,3A12
65476,-98.3779174867717,-98.51683450804828,0.0148651,2015-07-15,3A12
65477,-100.75634497327434,-100.893306675402,0.0162105,2015-07-15,3A12
65478,-102.71256424287826,-102.99548977479316,0.0176777,2015-07-15,3A12
65479,-103.78401392219044,-104.13334158176494,0.0192776,2015-07-15,3A12
65480,-105.87912885805336,-106.5414267303938,0.0210224,2015-07-15,3A12
65481,-107.84179677087404,-108.19200740917186,0.0229251,2015-07-15,3A12
65482,-109.67106092865534,-109.81228007759152,0.025,2015-07-15,3A12
65483,-111.45565304050226,-111.6341572958214,0.0272627,2015-07-15,3A12
65484,-113.17255752671495,-113.62574050543832,0.0297302,2015-07-15,3A12
65485,-115.3867151958717,-116.0507107277866,0.032421,2015-07-15,3A12
65486,-116.90473224708926,-117.50947650240845,0.0353553,2015-07-15,3A12
65487,-118.52066706329995,-119.08925961649145,0.0385553,2015-07-15,3A12
65488,-120.39762250512902,-120.9005942072567,0.0420448,2015-07-15,3A12
65489,-122.2527596970433,-122.5646552289582,0.0458502,2015-07-15,3A12
65490,-123.95130064762853,-124.23610362635192,0.05,2015-07-15,3A12
65491,-125.48613056044992,-125.83722481576906,0.0545254,2015-07-15,3A12
65492,-127.04236945626711,-127.39630477541606,0.0594604,2015-07-15,3A12
65493,-128.7059666159189,-129.1595906584721,0.064842,2015-07-15,3A12
65494,-130.02868876749508,-130.47562004409082,0.0707107,2015-07-15,3A12
65495,-131.49252437978717,-131.8746024648935,0.0771105,2015-07-15,3A12
65496,-132.77550624756003,-133.16479094968764,0.0840896,2015-07-15,3A12
65497,-133.58660650195756,-133.8397758636597,0.0917004,2015-07-15,3A12
65498,-133.06622927305003,-133.1880950177309,0.1,2015-07-15,3A12
65499,-131.81538037550243,-131.84016399252369,0.109051,2015-07-15,3A12
65500,-131.3266264811328,-131.33861924709026,0.118921,2015-07-15,3A12
65501,-131.21070638653637,-131.28403149291935,0.129684,2015-07-15,3A12
65502,-130.95754492591283,-130.96791279825322,0.141421,2015-07-15,3A12
65503,-130.4710863606778,-130.4800742330182,0.154221,2015-07-15,3A12
65504,-130.29466404524484,-130.34770447077673,0.168179,2015-07-15,3A12
65505,-130.23636768969612,-130.28725279607914,0.183401,2015-07-15,3A12
65506,-129.57365958448423,-129.7960383078885,0.2,2015-07-15,3A12
65507,-128.29443143260573,-128.9914995177121,0.218102,2015-07-15,3A12
65508,-126.76029292465387,-127.62855249912192,0.237841,2015-07-15,3A12
65509,-125.25545855943179,-127.00635430411262,0.259368,2015-07-15,3A12
65510,-124.05860435602216,-126.25161499432002,0.282843,2015-07-15,3A12
65511,-123.31280573866948,-125.84775254718012,0.308442,2015-07-15,3A12
65512,-122.95683998167222,-125.6296399816722,0.336359,2015-07-15,3A12
65513,-122.78822252859162,-125.08890125199588,0.366802,2015-07-15,3A12
65514,-122.72809112449494,-124.3149826138566,0.4,2015-07-15,3A12
65515,-122.65391914823884,-123.74984680781334,0.436203,2015-07-15,3A12
65516,-122.73432752352379,-123.74224880011954,0.475683,2015-07-15,3A12
65517,-122.99347855537374,-123.74988706601204,0.518736,2015-07-15,3A12
65518,-123.50905202701695,-124.26236479297442,0.565685,2015-07-15,3A12
65519,-124.2308499881367,-124.94783722217926,0.616884,2015-07-15,3A12
65520,-125.0347965818723,-125.72582424144676,0.672717,2015-07-15,3A12
65521,-125.88382469423541,-126.6260246942354,0.733603,2015-07-15,3A12
65522,-126.80953107470015,-127.62740341512568,0.8,2015-07-15,3A12
65523,-127.83321044334872,-128.79991469866786,0.872406,2015-07-15,3A12
65524,-128.88623179887156,-129.9195190329141,0.951366,2015-07-15,3A12
65525,-129.84533023539512,-130.70464087369302,1.03747,2015-07-15,3A12
65526,-130.61109792205792,-131.80578941141962,1.13137,2015-07-15,3A12
65527,-131.16589965141517,-132.21259326843642,1.23377,2015-07-15,3A12
65528,-131.49702898680926,-132.30665664638371,1.34543,2015-07-15,3A12
65529,-131.65050696447247,-132.44810909213203,1.46721,2015-07-15,3A12
65530,-131.6420021636498,-132.25734684450086,1.6,2015-07-15,3A12
65531,-131.52200479392803,-132.1641813896727,1.74481,2015-07-15,3A12
65532,-131.36785357833836,-131.94150251450858,1.90273,2015-07-15,3A12
65533,-131.20647059748376,-131.6890897464199,2.07494,2015-07-15,3A12
65534,-131.01809198899582,-131.56420688261284,2.26274,2015-07-15,3A12
65535,-130.80341512376245,-131.18497682589012,2.46754,2015-07-15,3A12
65536,-130.6142791580729,-130.84761107296654,2.69087,2015-07-15,3A12
65537,-130.46462386554882,-130.51383450384668,2.93441,2015-07-15,3A12
65538,-130.3529823991423,-130.31845048424867,3.2,2015-07-15,3A12
65539,-130.32850219610862,-130.2596213450448,3.48962,2015-07-15,3A12
65540,-130.3602434153251,-130.45713064936766,3.80546,2015-07-15,3A12
65541,-130.445751860228,-130.5917922857599,4.14989,2015-07-15,3A12
65542,-130.5922908604657,-130.9921908604657,4.52548,2015-07-15,3A12
65543,-130.79572999216433,-131.45863956663237,4.93507,2015-07-15,3A12
65544,-131.00623801556742,-131.9501686538653,5.38174,2015-07-15,3A12
65545,-131.16832320365233,-132.35353809726936,5.86883,2015-07-15,3A12
65546,-131.24929169611934,-132.7839746748428,6.4,2015-07-15,3A12
65547,-131.21792648368856,-132.917649462412,6.97925,2015-07-15,3A12
65548,-130.942566531341,-132.41468333985162,7.61093,2015-07-15,3A12
65549,-130.4725436887481,-131.98572347598213,8.29977,2015-07-15,3A12
65550,-129.8152228647767,-131.28179818392562,9.05097,2015-07-15,3A12
65551,-128.80954374697282,-130.0921763001643,9.87015,2015-07-15,3A12
65552,-127.19917749336702,-128.5587796210266,10.7635,2015-07-15,3A12
65553,-125.01923670912122,-126.08989841124888,11.7377,2015-07-15,3A12
65554,-122.44460736640835,-123.069939281302,12.8,2015-07-15,3A12
65555,-119.48576959529585,-119.8099568293384,13.9585,2015-07-15,3A12
65556,-116.44646136220105,-116.30932093666912,15.2219,2015-07-15,3A12
65557,-115.46446440587607,-115.22185802289734,16.5995,2015-07-15,3A12
65558,-114.91699529614723,-114.65421870040258,18.1019,2015-07-15,3A12
65559,-113.26368730958806,-112.97825113937526,19.7403,2015-07-15,3A12
65560,-103.37259245596401,-103.07454777511292,21.5269,2015-07-15,3A12
65561,-69.17413026043714,-68.89950260086268,23.4753,2015-07-15,3A12
65562,-80.67969163734729,-81.02142355224092,0.0052556,2015-07-16,3A12
65563,-82.42468857390342,-82.61680985049917,0.00573128,2015-07-16,3A12
65564,-83.1772557822861,-83.36937705888184,0.00625,2015-07-16,3A12
65565,-84.59377113984779,-84.83044773559249,0.00681567,2015-07-16,3A12
65566,-85.3463458179274,-85.5830224136721,0.00743254,2015-07-16,3A12
65567,-86.61770956987941,-86.81910531456028,0.00810525,2015-07-16,3A12
65568,-89.10144712283228,-89.26757265474716,0.00883883,2015-07-16,3A12
65569,-89.85402844621251,-90.0201539781274,0.00963882,2015-07-16,3A12
65570,-91.14584282800737,-91.31402155141164,0.0105112,2015-07-16,3A12
65571,-93.23906272068281,-93.67294144408706,0.0114626,2015-07-16,3A12
65572,-94.46139670060546,-94.91897542400972,0.0125,2015-07-16,3A12
65573,-96.63238508174565,-97.281323379618,0.0136313,2015-07-16,3A12
65574,-97.81026855060148,-98.53143450804828,0.0148651,2015-07-16,3A12
65575,-100.45149178178498,-101.294006675402,0.0162105,2015-07-16,3A12
65576,-102.51505573223999,-103.17618977479314,0.0176777,2015-07-16,3A12
65577,-103.62788200729685,-104.36604158176492,0.0192776,2015-07-16,3A12
65578,-105.85036502826617,-106.6282267303938,0.0210224,2015-07-16,3A12
65579,-107.73575847300168,-108.62690740917188,0.0229251,2015-07-16,3A12
65580,-109.71939922652767,-110.79198007759152,0.025,2015-07-16,3A12
65581,-111.53249984901285,-112.5869572958214,0.0272627,2015-07-16,3A12
65582,-113.27199561182128,-114.30214050543832,0.0297302,2015-07-16,3A12
65583,-115.48324668523342,-116.5219107277866,0.032421,2015-07-16,3A12
65584,-116.9726830981531,-118.35836650240844,0.0353553,2015-07-16,3A12
65585,-118.44539344627866,-119.81910961649145,0.0385553,2015-07-16,3A12
65586,-120.20036995193753,-121.6389642072567,0.0420448,2015-07-16,3A12
65587,-121.94187246300075,-123.5592052289582,0.0458502,2015-07-16,3A12
65588,-123.54181681784131,-125.00788362635194,0.05,2015-07-16,3A12
65589,-125.06045694342865,-126.70731481576908,0.0545254,2015-07-16,3A12
65590,-126.49752392435222,-128.26497477541605,0.0594604,2015-07-16,3A12
65591,-127.94848959464231,-129.6330106584721,0.064842,2015-07-16,3A12
65592,-129.17875004409086,-130.93192004409084,0.0707107,2015-07-16,3A12
65593,-130.47788140106374,-132.27926246489352,0.0771105,2015-07-16,3A12
65594,-131.66033094968768,-133.35072094968766,0.0840896,2015-07-16,3A12
65595,-132.4314133104682,-134.1469958636597,0.0917004,2015-07-16,3A12
65596,-131.9786303368798,-133.26549501773087,0.1,2015-07-16,3A12
65597,-130.93089463082157,-131.8195339925237,0.109051,2015-07-16,3A12
65598,-130.2699398853881,-130.96379924709024,0.118921,2015-07-16,3A12
65599,-129.80648000355765,-130.31328149291934,0.129684,2015-07-16,3A12
65600,-128.99839854293407,-129.33269279825325,0.141421,2015-07-16,3A12
65601,-127.40873253089056,-127.4623742330182,0.154221,2015-07-16,3A12
65602,-125.72255553460651,-125.48380447077672,0.168179,2015-07-16,3A12
65603,-124.0625825833132,-123.93775279607914,0.183401,2015-07-16,3A12
65604,-120.54856809512253,-120.6493383078885,0.2,2015-07-16,3A12
65605,-117.95290802835038,-117.6339995177121,0.218102,2015-07-16,3A12
65606,-116.96044824380277,-116.4970524991219,0.237841,2015-07-16,3A12
65607,-116.50431813389983,-116.0956543041126,0.259368,2015-07-16,3A12
65608,-116.31380435602215,-116.04821499432002,0.282843,2015-07-16,3A12
65609,-116.37913978122268,-116.1285525471801,0.308442,2015-07-16,3A12
65610,-116.55023785401264,-116.43553998167222,0.336359,2015-07-16,3A12
65611,-116.82993529454909,-116.94340125199588,0.366802,2015-07-16,3A12
65612,-117.15551665640983,-117.4219826138566,0.4,2015-07-16,3A12
65613,-117.56285319079205,-117.90224680781334,0.436203,2015-07-16,3A12
65614,-117.97773603416206,-118.15184880011952,0.475683,2015-07-16,3A12
65615,-118.45334025750141,-118.39128706601204,0.518736,2015-07-16,3A12
65616,-119.08315415467655,-118.89176479297444,0.565685,2015-07-16,3A12
65617,-119.87775211579628,-119.45133722217926,0.616884,2015-07-16,3A12
65618,-120.78486892229782,-120.26482424144676,0.672717,2015-07-16,3A12
65619,-121.75336299210775,-121.2165246942354,0.733603,2015-07-16,3A12
65620,-122.85706298959377,-122.3122034151257,0.8,2015-07-16,3A12
65621,-124.07424448590187,-123.67511469866784,0.872406,2015-07-16,3A12
65622,-125.37239988397793,-125.15571903291412,0.951366,2015-07-16,3A12
65623,-126.64036427794835,-126.56254087369302,1.03747,2015-07-16,3A12
65624,-127.7841021773771,-128.28338941141965,1.13137,2015-07-16,3A12
65625,-128.64448475779812,-129.71139326843644,1.23377,2015-07-16,3A12
65626,-129.23271409319221,-130.1897566463837,1.34543,2015-07-16,3A12
65627,-129.59347292191927,-130.07840909213203,1.46721,2015-07-16,3A12
65628,-129.72175109982,-129.97274684450088,1.6,2015-07-16,3A12
65629,-129.6309920279706,-129.7558813896727,1.74481,2015-07-16,3A12
65630,-129.44905783365752,-129.37890251450858,1.90273,2015-07-16,3A12
65631,-129.3060088953561,-129.19018974641992,2.07494,2015-07-16,3A12
65632,-129.0451515634639,-128.88250688261283,2.26274,2015-07-16,3A12
65633,-128.69978108120927,-128.77757682589012,2.46754,2015-07-16,3A12
65634,-128.4181046899878,-128.70381107296654,2.69087,2015-07-16,3A12
65635,-128.1809919506552,-128.6989345038467,2.93441,2015-07-16,3A12
65636,-127.98808665446144,-128.68615048424869,3.2,2015-07-16,3A12
65637,-127.85239155781078,-128.7542213450448,3.48962,2015-07-16,3A12
65638,-127.81992426638894,-128.83793064936765,3.80546,2015-07-16,3A12
65639,-127.62510505171738,-128.60859228575993,4.14989,2015-07-16,3A12
65640,-127.66202915833807,-128.76989086046572,4.52548,2015-07-16,3A12
65641,-127.70545020493024,-127.46253956663236,4.93507,2015-07-16,3A12
65642,-127.79668354748232,-127.73206865386528,5.38174,2015-07-16,3A12
65643,-127.82444235258846,-127.74593809726936,5.86883,2015-07-16,3A12
65644,-127.7893470152683,-128.0089746748428,6.4,2015-07-16,3A12
65645,-127.72175584539073,-127.520949462412,6.97925,2015-07-16,3A12
65646,-127.56271525474523,-127.1963833398516,7.61093,2015-07-16,3A12
65647,-127.23101922066304,-127.01952347598214,8.29977,2015-07-16,3A12
65648,-126.60147477967028,-126.87829818392562,9.05097,2015-07-16,3A12
65649,-125.55199757676003,-126.1182763001643,9.87015,2015-07-16,3A12
65650,-123.66390940826065,-124.8651796210266,10.7635,2015-07-16,3A12
65651,-121.05445585805742,-122.35979841124887,11.7377,2015-07-16,3A12
65652,-117.79559247279138,-119.154339281302,12.8,2015-07-16,3A12
65653,-114.24138874423203,-115.5013568293384,13.9585,2015-07-16,3A12
65654,-111.56388263879678,-112.44392093666912,15.2219,2015-07-16,3A12
65655,-110.90379419311006,-111.64485802289732,16.5995,2015-07-16,3A12
65656,-110.33958040253023,-111.06301870040258,18.1019,2015-07-16,3A12
65657,-108.67788730958804,-109.43675113937526,19.7403,2015-07-16,3A12
65658,-98.79513926447464,-99.62704777511294,21.5269,2015-07-16,3A12
65659,-64.65776855830947,-65.42180260086266,23.4753,2015-07-16,3A12
65660,-76.84816185011324,-76.5869235522409,0.0052556,2015-07-17,3A12
65661,-78.44729495688213,-78.62690985049916,0.00573128,2015-07-17,3A12
65662,-79.19986216526482,-79.37947705888183,0.00625,2015-07-17,3A12
65663,-80.59344135261377,-80.71294773559248,0.00681567,2015-07-17,3A12
65664,-81.34601603069338,-81.46552241367209,0.00743254,2015-07-17,3A12
65665,-82.80611169753901,-82.93500531456027,0.00810525,2015-07-17,3A12
65666,-85.36462797389609,-85.36747265474715,0.00883883,2015-07-17,3A12
65667,-86.11720929727633,-86.12005397812739,0.00963882,2015-07-17,3A12
65668,-87.43419814715632,-87.53802155141165,0.0105112,2015-07-17,3A12
65669,-89.77297548664023,-89.90424144408706,0.0114626,2015-07-17,3A12
65670,-91.02598180698844,-91.20667542400972,0.0125,2015-07-17,3A12
65671,-93.37091274132014,-93.468723379618,0.0136313,2015-07-17,3A12
65672,-94.54132386975043,-94.68363450804829,0.0148651,2015-07-17,3A12
65673,-96.89900454774242,-96.966106675402,0.0162105,2015-07-17,3A12
65674,-99.01411530670805,-99.31348977479314,0.0176777,2015-07-17,3A12
65675,-100.08233307112663,-100.41104158176492,0.0192776,2015-07-17,3A12
65676,-102.28079268784062,-102.7903267303938,0.0210224,2015-07-17,3A12
65677,-104.27788613257613,-104.55490740917188,0.0229251,2015-07-17,3A12
65678,-106.16524816269789,-106.33098007759152,0.025,2015-07-17,3A12
65679,-108.10154878518314,-108.2650572958214,0.0272627,2015-07-17,3A12
65680,-109.93754901607664,-110.20484050543834,0.0297302,2015-07-17,3A12
65681,-112.44742136608447,-112.9547107277866,0.032421,2015-07-17,3A12
65682,-114.04582756623823,-114.55227650240845,0.0353553,2015-07-17,3A12
65683,-115.90368812712975,-115.98396961649144,0.0385553,2015-07-17,3A12
65684,-118.0720452710865,-118.4207342072567,0.0420448,2015-07-17,3A12
65685,-120.07169501619222,-120.4012852289582,0.0458502,2015-07-17,3A12
65686,-122.07450383911792,-122.23952362635194,0.05,2015-07-17,3A12
65687,-123.81797673066269,-124.08472481576906,0.0545254,2015-07-17,3A12
65688,-125.6101915839267,-125.84327477541606,0.0594604,2015-07-17,3A12
65689,-127.41086555208912,-127.6595406584721,0.064842,2015-07-17,3A12
65690,-128.94766983132487,-129.24174004409082,0.0707107,2015-07-17,3A12
65691,-130.544389911702,-130.98165246489353,0.0771105,2015-07-17,3A12
65692,-131.89903350287915,-132.23527094968765,0.0840896,2015-07-17,3A12
65693,-133.09740692748943,-133.3561058636597,0.0917004,2015-07-17,3A12
65694,-132.40390203900748,-132.40253501773088,0.1,2015-07-17,3A12
65695,-130.38877377975774,-130.4332539925237,0.109051,2015-07-17,3A12
65696,-129.4061349917711,-129.50830924709024,0.118921,2015-07-17,3A12
65697,-129.1138776631321,-129.17325149291935,0.129684,2015-07-17,3A12
65698,-128.41369918123198,-128.59259279825324,0.141421,2015-07-17,3A12
65699,-126.63233380748625,-126.5752742330182,0.154221,2015-07-17,3A12
65700,-124.03772574737245,-123.78550447077671,0.168179,2015-07-17,3A12
65701,-122.90594854075997,-122.82635279607914,0.183401,2015-07-17,3A12
65702,-122.53836171214382,-122.5215383078885,0.2,2015-07-17,3A12
65703,-121.7726888794142,-121.6916995177121,0.218102,2015-07-17,3A12
65704,-120.54849079699424,-120.4640524991219,0.237841,2015-07-17,3A12
65705,-119.3931713253892,-119.65545430411262,0.259368,2015-07-17,3A12
65706,-118.85971712197963,-119.33921499432002,0.282843,2015-07-17,3A12
65707,-118.64890573866947,-118.7010525471801,0.308442,2015-07-17,3A12
65708,-118.62914423699138,-118.4400399816722,0.336359,2015-07-17,3A12
65709,-118.72716508178311,-118.71770125199586,0.366802,2015-07-17,3A12
65710,-118.82256984789915,-118.9107826138566,0.4,2015-07-17,3A12
65711,-119.0312404248346,-118.98344680781334,0.436203,2015-07-17,3A12
65712,-119.51263603416207,-119.46374880011952,0.475683,2015-07-17,3A12
