,array_baz,array_slow,array_vel,mdccm,conf_int_vel,conf_int_baz,time,baz_error,slow_error,max_freq,min_freq,window_length,window_start,multiple_triggers,no_triggers,trigger_time,trigger_type,sta/lta,trigger_length,num_stations,array_lat,array_lon,event_id,velocity_model,array_processing,min_triggers,depth,magnitude,latitude,longitude,time_utc,time_ak,distance,backazimuth,array,slowness,trace_vel,incident_angle,p_arrival
10,131.20766320113543,0.2514281262743654,3.977279769045298,0.5533163005594193,0.5143833483151437,11.082087716254904,2016-04-21T00:27:45.625000Z,128.3293336593497,-0.13353691267383294,10,0.5,6,-1,peak,max mdccm,2016-04-21T00:27:48.631563Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us10005c04,pavdut,lts,3,179.0,3.7,52.2448,-176.0889,2016-04-21T00:26:20.000000Z,2016-04-20T16:26:20.000000Z,683.9159699164435,259.53699686048515,3A,0.11789121360053247,8.482396350490054,21.07368017255565,88.63156342548947
11,238.93134906406215,0.14470276524743894,6.9107179692801255,0.7206000570212463,0.8472292263816752,4.229643281195536,2016-04-18T12:36:11.725000Z,-0.5248596058556529,-0.018945228624807547,10,0.5,6,-1,peak,max mdccm,2016-04-18T12:36:09.731430Z,Multiple triggers,24.86737240432305,0.043333333333333335,10,53.77933636363636,-166.21232727272726,us10005btv,pavdut,lts,3,33.64,3.1,52.6049,-169.245,2016-04-18T12:35:34.040000Z,2016-04-18T04:35:34.040000Z,241.15419194682863,238.4064894582065,3A,0.1257575366226314,7.951809703467421,22.554402550719672,33.58143002517805
12,87.38530541830977,1.3220973729532772,0.7563739407228517,0.2703832174181843,1.9187801488091922,53.207363624281925,2016-04-24T01:44:46.745000Z,-32.19515523815522,-1.1993314082134716,10,0.5,6,-1,peak,max mdccm,2016-04-24T01:44:49.754600Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,ak0165a7nka4,pavdut,lts,3,57.8,3.5,57.6031,-154.5168,2016-04-24T01:43:01.243000Z,2016-04-23T17:43:01.243000Z,848.2084994607541,55.19015018015453,3A,0.12276596473980558,8.145580105360915,21.98947038026877,108.51159986261297
13,72.84152250954645,0.7301897548600389,1.369507026555964,0.26858469228201365,0.2780940846236136,67.75114653304524,2016-04-24T00:42:27.965000Z,-177.93589924351193,-0.6074010035076018,10,0.5,6,-1,peak,max mdccm,2016-04-24T00:42:27.957263Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us10005cyq,pavdut,lts,3,37.95,3.8,51.427,-177.1278,2016-04-24T00:40:46.890000Z,2016-04-23T16:40:46.890000Z,783.5292838713449,254.9056232660345,3A,0.12278875135243708,8.144068483355843,21.993764861564095,101.06726326575465
14,71.54442414040216,0.5533979928201197,1.8070177575165995,0.2785955708235787,0.4054553175547059,69.04824490218951,2016-04-17T20:20:37.865000Z,78.11235778495939,-0.4259716283597398,10,0.5,6,-1,peak,max mdccm,2016-04-17T20:20:40.857207Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us10005buw,pavdut,lts,3,5.7,3.1,51.6698,-164.2421,2016-04-17T20:20:02.000000Z,2016-04-17T12:20:02.000000Z,269.8417169498452,149.6567819253615,3A,0.12742636446037994,7.847669548093599,22.87055010265725,38.85720740819567
15,127.6279793507033,0.20566944944476867,4.862170841122148,0.651951350390695,0.7290233113538744,13.84990389945304,2016-04-20T19:37:05.245000Z,-74.55674822435321,-0.08124442329881337,10,0.5,6,-1,peak,max mdccm,2016-04-20T19:37:08.248337Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,ak01653w6cm0,pavdut,lts,3,8.2,3.4,57.0005,-157.6475,2016-04-20T19:35:42.003000Z,2016-04-20T11:35:42.003000Z,649.819478394831,53.07123112635008,3A,0.1244250261459553,8.036968373444116,22.302487656901203,86.24533667149656
16,271.0379991553691,0.9475105169524856,1.0553972563981013,0.2816741730634206,0.5661714770264425,49.55466988722253,2016-04-17T12:10:52.345000Z,178.00820184446337,-0.8221373400802539,10,0.5,6,-1,peak,max mdccm,2016-04-17T12:10:52.351009Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us10005bvk,pavdut,lts,3,21.48,3.3,53.646,-159.26,2016-04-17T12:09:50.950000Z,2016-04-17T04:09:50.950000Z,459.09414846922306,89.0462009998325,3A,0.12537317687223165,7.976187769566566,22.481691278330036,61.40100869853291
17,58.45799571003596,0.1592103083089272,6.281000336106555,0.2960254210182604,8.550697113285684,33.41102366724155,2016-04-18T20:00:15.945000Z,-162.62569236095834,-0.0364318247095885,10,0.5,6,-1,peak,max mdccm,2016-04-18T20:00:18.937301Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us10005btd,pavdut,lts,3,27.88,3.0,51.2526,-178.2334,2016-04-18T19:58:27.870000Z,2016-04-18T11:58:27.870000Z,861.8630323951987,255.83230334907762,3A,0.12277848359933871,8.144749557775008,21.9918297323286,111.06730141815764
18,110.77934134866055,0.09423515595768656,10.611750888904133,0.7194930616732099,0.33430919845316875,2.3120230619780955,2016-04-21T21:03:42.825000Z,1.3567301341616655,0.03424983842050516,10,0.5,6,-1,peak,max mdccm,2016-04-21T21:03:40.823420Z,Multiple triggers,42.197747861482604,0.16375,10,53.77933636363636,-166.21232727272726,us10005bzs,pavdut,lts,3,10.0,3.5,52.9271,-162.93,2016-04-21T21:03:05.010000Z,2016-04-21T13:03:05.010000Z,238.22706576751824,112.13607148282222,3A,0.12848499437819172,7.783010030389464,23.071481398353882,34.38341990551264
19,184.89788121238428,1.3342854729245939,0.7494648036661299,0.2890109874058359,1.8084712701600076,44.30521216979261,2016-04-16T12:20:10.165000Z,-139.62484941648694,-1.2294785674478008,10,0.5,6,-1,peak,max mdccm,2016-04-16T12:20:10.173983Z,Taup,0.0,0.0,10,53.77933636363636,-166.21232727272726,us20005l3f,pavdut,lts,3,231.94,3.5,56.197,-161.6861,2016-04-16T12:19:12.680000Z,2016-04-16T04:19:12.680000Z,395.3063849886399,45.27303179589734,3A,0.10480690547679299,9.541356034230267,18.64242857759297,57.493982864429896
