,array_baz,array_slow,array_vel,mdccm,conf_int_vel,conf_int_baz,time,baz_error,slow_error,max_freq,min_freq,window_length,window_start,multiple_triggers,no_triggers,trigger_time,trigger_type,sta/lta,trigger_length,num_stations,array_lat,array_lon,event_id,velocity_model,array_processing,min_triggers,depth,magnitude,latitude,longitude,time_utc,time_ak,distance,backazimuth,array,slowness,trace_vel,incident_angle,p_arrival
25,186.38553008252256,1.077669367750322,0.9279283887297828,0.35228939896243106,0.6219475052693709,22.37948373613841,2016-04-21T00:27:47.285000Z,72.05998395881045,-0.9598520166386928,10,0.5,6,-1,peak,max mdccm,2016-04-21T00:27:47.281459Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,us10005c04,pavdut,lts,3,179.0,3.7,52.2448,-176.0889,2016-04-21T00:26:20.000000Z,2016-04-20T16:26:20.000000Z,672.4600415112535,258.445514041333,POM,0.1178173511116292,8.487714165738824,21.05984803590757,87.28145850675809
26,330.85421737567026,1.2092117033469765,0.8269850492118961,0.28187774234389334,96.78444789721169,58.8185946869981,2016-04-17T12:10:51.005000Z,119.10289387820126,-1.083894220331206,10,0.5,6,-1,peak,max mdccm,2016-04-17T12:10:54.014973Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,us10005bvk,pavdut,lts,3,21.48,3.3,53.646,-159.26,2016-04-17T12:09:50.950000Z,2016-04-17T04:09:50.950000Z,472.3690638169151,89.95711125387152,POM,0.12531748301577045,7.9797325635255225,22.471158560676308,63.0649728031161
27,126.34287503581027,0.11867161634539143,8.426614811493925,0.5196919424137021,4.136305729696673,24.69173011859459,2016-04-21T07:52:57.485000Z,-89.78833968411223,0.004108376344143239,10,0.5,6,-1,peak,max mdccm,2016-04-21T07:52:57.480437Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,ak01655cnql2,pavdut,lts,3,3.8,3.2,60.2649,-156.2896,2016-04-21T07:50:54.948000Z,2016-04-20T23:50:54.948000Z,939.5381111267487,36.55453535169803,POM,0.12277999268953467,8.14464945057157,21.992114143877973,122.53243658225243
28,109.7302116696643,0.1585154822085007,6.308532050419319,0.48404242441508594,2.076511326277989,17.440986419808326,2016-04-20T19:37:05.945000Z,-55.52186547457171,-0.034130741717018576,10,0.5,6,-1,peak,max mdccm,2016-04-20T19:37:08.949048Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,ak01653w6cm0,pavdut,lts,3,8.2,3.4,57.0005,-157.6475,2016-04-20T19:35:42.003000Z,2016-04-20T11:35:42.003000Z,655.4519413306222,54.208346195092595,POM,0.12438474049148213,8.039571381896963,22.29487863882138,86.9460476180887
29,126.19284846227663,0.09353172689154189,10.691559251970043,0.3612979436747415,1.291249538800554,5.626747825002667,2016-04-16T12:20:13.045000Z,-78.85508543883498,0.011507260307921041,10,0.5,6,-1,peak,max mdccm,2016-04-16T12:20:11.041015Z,Multiple triggers,30.774338858293635,0.09111111111111111,10,53.85690833333333,-166.41502499999999,us20005l3f,pavdut,lts,3,231.94,3.5,56.197,-161.6861,2016-04-16T12:19:12.680000Z,2016-04-16T04:19:12.680000Z,398.99510989071734,47.33776302344165,POM,0.10503898719946293,9.520274582437263,18.68523651699391,57.88101495991498
30,129.92845669792456,0.27044204931297927,3.6976498386266563,0.7424055860163707,0.3071540338766894,4.15518376354143,2016-04-18T06:00:25.845000Z,-77.6348368615134,-0.14618729128795974,10,0.5,6,-1,peak,max mdccm,2016-04-18T06:00:28.848527Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,ak01650cwn5g,pavdut,lts,3,12.0,3.4,57.229,-157.6452,2016-04-18T05:59:00.686000Z,2016-04-17T21:59:00.686000Z,668.1115694222551,52.293619836411146,POM,0.12425475802501953,8.047981549315345,22.27033081436799,88.16252721575455
31,230.2448721714776,0.18041985891210038,5.542627103412129,0.4909717695330898,0.32695361868488826,4.195474898465108,2016-04-15T19:28:01.025000Z,-11.947388103076264,-0.05332810684553943,10,0.5,6,-1,peak,max mdccm,2016-04-15T19:27:59.035530Z,Multiple triggers,26.880771868141075,0.125,10,53.85690833333333,-166.41502499999999,us20005kzs,pavdut,lts,3,27.27,3.8,52.2164,-168.5004,2016-04-15T19:27:25.420000Z,2016-04-15T11:27:25.420000Z,229.9772161061182,218.29748406840133,POM,0.12709175206656095,7.868331215359093,22.807101525357837,32.345529822862005
32,211.39504105977142,0.16285247583391213,6.140526847254487,0.3715524716214335,0.631430124448038,9.184434562598852,2016-04-18T14:07:13.125000Z,43.767411843681174,-0.040074614062776515,10,0.5,6,-1,peak,max mdccm,2016-04-18T14:07:13.127359Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,us10005btw,pavdut,lts,3,36.31,3.0,51.3327,-178.0907,2016-04-18T14:05:25.270000Z,2016-04-18T06:05:25.270000Z,838.3877123952345,255.1624529034526,POM,0.12277786177113562,8.144790808167457,21.99171253928551,107.85735896771153
33,123.03727265135444,0.29488338079403464,3.3911711040048873,0.5587351413813241,0.5120280941460287,7.371489445333339,2016-04-18T00:35:37.985000Z,135.56705257116647,-0.17209462944159756,10,0.5,6,-1,peak,max mdccm,2016-04-18T00:35:40.977821Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,us10005bt4,pavdut,lts,3,10.9,3.0,51.7318,-178.4427,2016-04-18T00:33:51.000000Z,2016-04-17T16:33:51.000000Z,843.9132932453296,258.6043252225209,POM,0.12278875135243708,8.144068483355843,21.993764861564095,109.97782077211987
34,167.7186194241579,1.0786491418519677,0.9270855194702771,0.2717999382252135,2.533650578696571,41.954192638510506,2016-04-17T14:04:47.785000Z,97.03544955328823,-0.9601818831681609,10,0.5,6,-1,peak,max mdccm,2016-04-17T14:04:47.784170Z,Taup,0.0,0.0,10,53.85690833333333,-166.41502499999999,us10005bvd,pavdut,lts,3,174.81,4.0,52.3025,179.9803,2016-04-17T14:02:50.460000Z,2016-04-17T06:02:50.460000Z,926.4426999686725,264.75406897744614,POM,0.11846725868380681,8.441150838722743,21.181599665374154,117.3241702880108
