,mean_power,median_power,frequency,time,station
110918,-142.19203716450357,-142.80356865386528,5.38174,2015-12-08,2A01
110919,-141.47735596960982,-141.95943809726938,5.86883,2015-12-08,2A01
110920,-140.69972786633213,-141.01197467484278,6.4,2015-12-08,2A01
110921,-139.8105509517737,-140.20234946241197,6.97925,2015-12-08,2A01
110922,-138.85596461644735,-139.38388333985162,7.61093,2015-12-08,2A01
110923,-137.88489794406726,-138.40652347598214,8.29977,2015-12-08,2A01
110924,-136.80579818392565,-137.35839818392563,9.05097,2015-12-08,2A01
110925,-135.88228055548345,-136.4000763001643,9.87015,2015-12-08,2A01
110926,-134.84042642953722,-135.3289796210266,10.7635,2015-12-08,2A01
110927,-133.62363032614246,-134.11249841124888,11.7377,2015-12-08,2A01
110928,-132.37296906853604,-132.885839281302,12.8,2015-12-08,2A01
110929,-130.83630151018946,-131.3709568293384,13.9585,2015-12-08,2A01
110930,-129.02691668134997,-129.40642093666912,15.2219,2015-12-08,2A01
110931,-128.53197291651435,-129.02265802289733,16.5995,2015-12-08,2A01
110932,-128.20121018976428,-128.75811870040258,18.1019,2015-12-08,2A01
110933,-126.73932347980079,-127.35465113937526,19.7403,2015-12-08,2A01
110934,-117.09194777511291,-117.73724777511292,21.5269,2015-12-08,2A01
110935,-83.20344302639458,-83.85560260086267,23.4753,2015-12-08,2A01
110936,-99.96023716926219,-99.90062355224092,0.0052556,2015-12-09,2A01
110937,-100.8750941058183,-100.91430985049917,0.00573128,2015-12-09,2A01
110938,-101.62766131420099,-101.66687705888184,0.00625,2015-12-09,2A01
110939,-102.68987050154993,-102.82194773559247,0.00681567,2015-12-09,2A01
110940,-103.44244517962953,-103.5745224136721,0.00743254,2015-12-09,2A01
110941,-104.46351403796457,-104.70250531456028,0.00810525,2015-12-09,2A01
110942,-105.91542456964075,-105.91559265474714,0.00883883,2015-12-09,2A01
110943,-106.668005893021,-106.66817397812738,0.00963882,2015-12-09,2A01
110944,-107.67500580673078,-107.70017155141164,0.0105112,2015-12-09,2A01
110945,-109.08223995472535,-109.00799144408704,0.0114626,2015-12-09,2A01
110946,-110.02157372188205,-110.19897542400972,0.0125,2015-12-09,2A01
110947,-111.28517529451165,-111.262023379618,0.0136313,2015-12-09,2A01
110948,-112.2425513165589,-112.24291450804829,0.0148651,2015-12-09,2A01
110949,-113.70804284561473,-113.59583667540198,0.0162105,2015-12-09,2A01
110950,-114.86178147692081,-114.94659977479314,0.0176777,2015-12-09,2A01
110951,-115.73391839027555,-115.72679158176491,0.0192776,2015-12-09,2A01
110952,-116.91408587932999,-116.9658567303938,0.0210224,2015-12-09,2A01
110953,-118.01867102619315,-118.19524740917188,0.0229251,2015-12-09,2A01
110954,-119.10753135418727,-119.40559007759153,0.025,2015-12-09,2A01
110955,-120.07874282773626,-120.5710572958214,0.0272627,2015-12-09,2A01
110956,-120.97772688841704,-121.62493050543831,0.0297302,2015-12-09,2A01
110957,-121.97656860012704,-122.7722607277866,0.032421,2015-12-09,2A01
110958,-122.97873735347227,-123.77599650240845,0.0353553,2015-12-09,2A01
110959,-123.94383365904463,-124.84871961649142,0.0385553,2015-12-09,2A01
110960,-124.98579633491627,-126.1264742072567,0.0420448,2015-12-09,2A01
110961,-126.15950927151138,-127.4446452289582,0.0458502,2015-12-09,2A01
110962,-127.31216681784132,-128.45126362635193,0.05,2015-12-09,2A01
110963,-128.38954200725843,-129.58540481576907,0.0545254,2015-12-09,2A01
110964,-129.40757711584163,-130.54196477541606,0.0594604,2015-12-09,2A01
110965,-130.4995005946423,-131.6263806584721,0.064842,2015-12-09,2A01
110966,-131.3624861079206,-132.44832004409082,0.0707107,2015-12-09,2A01
110967,-131.79321776276583,-132.9453424648935,0.0771105,2015-12-09,2A01
110968,-130.6621822262834,-131.59538094968767,0.0840896,2015-12-09,2A01
110969,-125.80338331046822,-126.4707458636597,0.0917004,2015-12-09,2A01
110970,-120.44113352836918,-120.90092501773088,0.1,2015-12-09,2A01
110971,-116.35914952443859,-116.9256239925237,0.109051,2015-12-09,2A01
110972,-114.19492265134554,-114.53769924709025,0.118921,2015-12-09,2A01
110973,-112.6385089397279,-112.81745149291936,0.129684,2015-12-09,2A01
110974,-111.3522864152745,-111.58689279825325,0.141421,2015-12-09,2A01
110975,-109.79859550961393,-110.14537423301822,0.154221,2015-12-09,2A01
110976,-108.36939383247885,-108.28490447077672,0.168179,2015-12-09,2A01
110977,-108.34602939182379,-108.34535279607914,0.183401,2015-12-09,2A01
110978,-108.82987022278212,-108.81013830788852,0.2,2015-12-09,2A01
110979,-109.61303568792486,-109.6544995177121,0.218102,2015-12-09,2A01
110980,-110.51141207359001,-110.5976524991219,0.237841,2015-12-09,2A01
110981,-111.47852238921898,-111.5600543041126,0.259368,2015-12-09,2A01
110982,-112.53119371772428,-112.73821499432002,0.282843,2015-12-09,2A01
110983,-113.84109935569074,-113.9639525471801,0.308442,2015-12-09,2A01
110984,-115.62204636465093,-115.3955399816722,0.336359,2015-12-09,2A01
110985,-116.91589486901714,-116.59750125199588,0.366802,2015-12-09,2A01
110986,-117.89987835853749,-117.5485826138566,0.4,2015-12-09,2A01
110987,-118.69565106313247,-118.43894680781334,0.436203,2015-12-09,2A01
110988,-119.48554454480039,-119.41384880011952,0.475683,2015-12-09,2A01
110989,-120.43770195962905,-120.56098706601205,0.518736,2015-12-09,2A01
110990,-121.3296350057404,-121.83676479297442,0.565685,2015-12-09,2A01
110991,-122.28036062643456,-123.35003722217924,0.616884,2015-12-09,2A01
110992,-123.38606679463828,-124.82172424144676,0.672717,2015-12-09,2A01
110993,-124.50943746019286,-126.5316246942354,0.733603,2015-12-09,2A01
110994,-125.65229703214699,-128.1135034151257,0.8,2015-12-09,2A01
110995,-126.74017214547638,-129.67981469866783,0.872406,2015-12-09,2A01
110996,-127.78307860738222,-131.1061190329141,0.951366,2015-12-09,2A01
110997,-128.62165363965048,-132.304340873693,1.03747,2015-12-09,2A01
110998,-129.55394047524942,-133.63748941141964,1.13137,2015-12-09,2A01
110999,-130.47425071524495,-134.82469326843642,1.23377,2015-12-09,2A01
111000,-131.2428906889369,-136.0380566463837,1.34543,2015-12-09,2A01
111001,-131.98447079425972,-136.40860909213205,1.46721,2015-12-09,2A01
111002,-132.72991280194768,-136.90314684450087,1.6,2015-12-09,2A01
111003,-133.44396224073654,-137.5366813896727,1.74481,2015-12-09,2A01
111004,-134.12064294004045,-137.73610251450856,1.90273,2015-12-09,2A01
111005,-134.76609612939862,-137.8783897464199,2.07494,2015-12-09,2A01
111006,-135.19393879750643,-137.68950688261285,2.26274,2015-12-09,2A01
111007,-135.5525087407837,-137.5725768258901,2.46754,2015-12-09,2A01
111008,-135.8918068176474,-136.84551107296653,2.69087,2015-12-09,2A01
111009,-136.12631961022964,-136.6718345038467,2.93441,2015-12-09,2A01
111010,-136.21376367573802,-136.9293504842487,3.2,2015-12-09,2A01
111011,-136.4092168769597,-137.3516213450448,3.48962,2015-12-09,2A01
111012,-136.49600362809102,-139.56773064936766,3.80546,2015-12-09,2A01
111013,-136.44959717937695,-140.05469228575993,4.14989,2015-12-09,2A01
111014,-136.40594362642318,-139.39809086046571,4.52548,2015-12-09,2A01
111015,-136.30412616237706,-138.88903956663236,4.93507,2015-12-09,2A01
111016,-136.0880875900355,-138.33566865386527,5.38174,2015-12-09,2A01
111017,-135.78395767173745,-137.81893809726938,5.86883,2015-12-09,2A01
111018,-135.24729595143856,-137.1485746748428,6.4,2015-12-09,2A01
111019,-134.75028371773118,-136.49454946241198,6.97925,2015-12-09,2A01
111020,-134.1048156802771,-135.83768333985162,7.61093,2015-12-09,2A01
111021,-133.31071219938642,-134.96992347598214,8.29977,2015-12-09,2A01
111022,-132.33659605626607,-134.2233981839256,9.05097,2015-12-09,2A01
111023,-131.2726997044196,-133.5749763001643,9.87015,2015-12-09,2A01
111024,-129.96375408911172,-132.9062796210266,10.7635,2015-12-09,2A01
111025,-128.36343245380206,-132.03769841124887,11.7377,2015-12-09,2A01
111026,-126.66657757917436,-130.099239281302,12.8,2015-12-09,2A01
111027,-124.49424831870012,-127.9514568293384,13.9585,2015-12-09,2A01
111028,-122.08494434092447,-125.66992093666912,15.2219,2015-12-09,2A01
111029,-121.29680057608884,-125.00995802289734,16.5995,2015-12-09,2A01
111030,-120.86909742380682,-124.53701870040256,18.1019,2015-12-09,2A01
111031,-119.32516390533274,-122.97565113937526,19.7403,2015-12-09,2A01
111032,-109.57046692404911,-113.20454777511294,21.5269,2015-12-09,2A01
111033,-75.5372919625648,-79.18760260086268,23.4753,2015-12-09,2A01
111034,-99.39022738202814,-99.20972355224092,0.0052556,2015-12-10,2A01
111035,-100.53634559518,-100.58600985049917,0.00573128,2015-12-10,2A01
111036,-101.2889128035627,-101.33857705888184,0.00625,2015-12-10,2A01
111037,-102.49684582069884,-102.67414773559248,0.00681567,2015-12-10,2A01
111038,-103.24942049877849,-103.4267224136721,0.00743254,2015-12-10,2A01
111039,-104.34686935711345,-104.34880531456028,0.00810525,2015-12-10,2A01
111040,-105.94788456964076,-106.02885265474715,0.00883883,2015-12-10,2A01
111041,-106.70046589302102,-106.7814339781274,0.00963882,2015-12-10,2A01
111042,-107.6980443173691,-107.82840155141164,0.0105112,2015-12-10,2A01
111043,-109.17473506110832,-109.26436144408706,0.0114626,2015-12-10,2A01
111044,-110.14074010486081,-110.20297542400974,0.0125,2015-12-10,2A01
111045,-111.35851869876689,-111.353383379618,0.0136313,2015-12-10,2A01
111046,-112.3559679123036,-112.35194450804826,0.0148651,2015-12-10,2A01
111047,-113.73095369667861,-113.75557667540198,0.0162105,2015-12-10,2A01
111048,-114.94512594500591,-114.92502977479316,0.0176777,2015-12-10,2A01
111049,-115.85085307112662,-115.92578158176492,0.0192776,2015-12-10,2A01
111050,-117.12834162401082,-117.2151467303938,0.0210224,2015-12-10,2A01
111051,-118.3241608134272,-118.37662740917187,0.0229251,2015-12-10,2A01
111052,-119.54363050312345,-119.60871007759152,0.025,2015-12-10,2A01
111053,-120.6688958064597,-120.7080272958214,0.0272627,2015-12-10,2A01
111054,-121.67854965437452,-121.67095050543831,0.0297302,2015-12-10,2A01
111055,-122.92574072778655,-122.94699072778658,0.032421,2015-12-10,2A01
111056,-123.9486484173021,-123.91850650240843,0.0353553,2015-12-10,2A01
111057,-125.02984812712974,-125.01387961649142,0.0385553,2015-12-10,2A01
111058,-126.17108356895884,-126.1269942072567,0.0420448,2015-12-10,2A01
111059,-127.3546126757667,-127.4145852289582,0.0458502,2015-12-10,2A01
111060,-128.37098043486256,-128.46283362635194,0.05,2015-12-10,2A01
111061,-129.4482658795989,-129.42744481576906,0.0545254,2015-12-10,2A01
111062,-130.54096709456502,-130.56313477541607,0.0594604,2015-12-10,2A01
111063,-131.6513241052806,-131.6456306584721,0.064842,2015-12-10,2A01
111064,-132.559709086644,-132.51743004409084,0.0707107,2015-12-10,2A01
111065,-133.0758438904254,-133.08508246489353,0.0771105,2015-12-10,2A01
111066,-132.07279094968766,-132.17521094968765,0.0840896,2015-12-10,2A01
111067,-127.26731203387246,-127.2914858636597,0.0917004,2015-12-10,2A01
111068,-122.18131437943302,-122.28482501773088,0.1,2015-12-10,2A01
111069,-118.59509420528967,-118.6765239925237,0.109051,2015-12-10,2A01
111070,-115.8137418002817,-116.15369924709024,0.118921,2015-12-10,2A01
111071,-114.09985574823847,-114.50395149291934,0.129684,2015-12-10,2A01
111072,-112.83617577697666,-112.38319279825323,0.141421,2015-12-10,2A01
111073,-112.0361933819544,-111.62397423301822,0.154221,2015-12-10,2A01
111074,-111.06589383247885,-110.26750447077671,0.168179,2015-12-10,2A01
111075,-109.69979960458978,-108.71735279607913,0.183401,2015-12-10,2A01
111076,-108.88205958448425,-108.2569383078885,0.2,2015-12-10,2A01
111077,-109.06512930494608,-108.5917995177121,0.218102,2015-12-10,2A01
111078,-109.68184186082405,-109.2845524991219,0.237841,2015-12-10,2A01
111079,-110.46422664453814,-110.14165430411262,0.259368,2015-12-10,2A01
111080,-111.37479159006469,-111.01221499432002,0.282843,2015-12-10,2A01
111081,-112.32129722803116,-111.90445254718011,0.308442,2015-12-10,2A01
111082,-113.4644314710339,-113.01843998167222,0.336359,2015-12-10,2A01
111083,-115.00710337965542,-114.59410125199588,0.366802,2015-12-10,2A01
111084,-116.84980814577152,-116.5911826138566,0.4,2015-12-10,2A01
111085,-118.37900212696229,-118.37494680781332,0.436203,2015-12-10,2A01
111086,-119.65587645969397,-119.79584880011951,0.475683,2015-12-10,2A01
111087,-120.86861472558647,-121.22638706601204,0.518736,2015-12-10,2A01
111088,-121.91567330361275,-122.24536479297444,0.565685,2015-12-10,2A01
111089,-122.89395211579625,-123.23403722217924,0.616884,2015-12-10,2A01
111090,-123.73342211378723,-124.02822424144678,0.672717,2015-12-10,2A01
111091,-124.42158852402265,-124.8537246942354,0.733603,2015-12-10,2A01
111092,-124.943526819381,-125.4604034151257,0.8,2015-12-10,2A01
111093,-125.3700508688806,-125.83311469866786,0.872406,2015-12-10,2A01
111094,-125.74979350099923,-126.24491903291413,0.951366,2015-12-10,2A01
111095,-126.05327917156539,-126.61714087369302,1.03747,2015-12-10,2A01
111096,-126.38658090078133,-127.07368941141964,1.13137,2015-12-10,2A01
111097,-126.73415709822365,-127.53479326843645,1.23377,2015-12-10,2A01
111098,-127.06747579531988,-127.76235664638372,1.34543,2015-12-10,2A01
111099,-127.45393675170646,-127.78490909213204,1.46721,2015-12-10,2A01
111100,-127.81031492960727,-128.21764684450085,1.6,2015-12-10,2A01
111101,-128.16951330456632,-128.54738138967272,1.74481,2015-12-10,2A01
111102,-128.51094719535962,-128.80080251450858,1.90273,2015-12-10,2A01
111103,-128.8265152783348,-129.05328974641992,2.07494,2015-12-10,2A01
111104,-129.1105941166554,-129.11630688261283,2.26274,2015-12-10,2A01
111105,-129.38351086844332,-129.34687682589012,2.46754,2015-12-10,2A01
111106,-129.66000043466866,-129.55651107296654,2.69087,2015-12-10,2A01
111107,-129.90885365278285,-129.7411345038467,2.93441,2015-12-10,2A01
111108,-130.18613346297207,-130.23875048424867,3.2,2015-12-10,2A01
111109,-130.47062772802354,-130.6545213450448,3.48962,2015-12-10,2A01
111110,-130.75554128766552,-131.16673064936765,3.80546,2015-12-10,2A01
111111,-131.04497526448333,-131.33909228575993,4.14989,2015-12-10,2A01
111112,-131.3170483072742,-131.14229086046572,4.52548,2015-12-10,2A01
111113,-131.50740339641962,-131.11593956663236,4.93507,2015-12-10,2A01
111114,-131.61855482407807,-131.3902686538653,5.38174,2015-12-10,2A01
111115,-131.6184457568438,-131.36063809726937,5.86883,2015-12-10,2A01
111116,-131.5323331854811,-131.17377467484278,6.4,2015-12-10,2A01
111117,-131.30596010070985,-130.853049462412,6.97925,2015-12-10,2A01
111118,-130.91546887176648,-130.5996833398516,7.61093,2015-12-10,2A01
111119,-130.29699794406727,-129.95592347598213,8.29977,2015-12-10,2A01
111120,-129.41619605626607,-128.95779818392563,9.05097,2015-12-10,2A01
111121,-128.25624012995155,-128.0073763001643,9.87015,2015-12-10,2A01
111122,-126.80085621677131,-126.6025796210266,10.7635,2015-12-10,2A01
111123,-124.98374947507867,-124.67649841124889,11.7377,2015-12-10,2A01
111124,-122.8535307706637,-122.852839281302,12.8,2015-12-10,2A01
111125,-120.1377461910405,-119.9952568293384,13.9585,2015-12-10,2A01
111126,-117.02121880900953,-117.29342093666912,15.2219,2015-12-10,2A01
111127,-116.05639632076965,-116.23585802289732,16.5995,2015-12-10,2A01
111128,-115.53203146636,-115.69421870040256,18.1019,2015-12-10,2A01
111129,-113.91131922448167,-114.03785113937526,19.7403,2015-12-10,2A01
111130,-104.05625415809166,-104.13184777511292,21.5269,2015-12-10,2A01
111131,-69.88051323916055,-69.87340260086268,23.4753,2015-12-10,2A01
111132,-99.8797446160707,-99.8010235522409,0.0052556,2015-12-11,2A01
111133,-101.04632027603107,-101.07990985049916,0.00573128,2015-12-11,2A01
111134,-101.79888748441375,-101.83247705888184,0.00625,2015-12-11,2A01
111135,-102.8585264589967,-102.68974773559248,0.00681567,2015-12-11,2A01
111136,-103.61110113707632,-103.44232241367207,0.00743254,2015-12-11,2A01
111137,-104.63089659115602,-104.65910531456028,0.00810525,2015-12-11,2A01
111138,-106.21837563347056,-106.17074265474716,0.00883883,2015-12-11,2A01
111139,-106.97095695685077,-106.9233239781274,0.00963882,2015-12-11,2A01
111140,-107.94952708332656,-108.02837155141164,0.0105112,2015-12-11,2A01
111141,-109.25088484834235,-109.35618144408706,0.0114626,2015-12-11,2A01
111142,-110.15097606230762,-110.22297542400972,0.0125,2015-12-11,2A01
111143,-111.51796933706481,-111.505153379618,0.0136313,2015-12-11,2A01
111144,-112.48525259315466,-112.49552450804828,0.0148651,2015-12-11,2A01
111145,-113.71615561157222,-113.722876675402,0.0162105,2015-12-11,2A01
111146,-114.85541403011233,-114.77335977479316,0.0176777,2015-12-11,2A01
111147,-115.74276626261597,-115.70544158176492,0.0192776,2015-12-11,2A01
111148,-116.99700460273418,-117.0657967303938,0.0210224,2015-12-11,2A01
111149,-118.15813889853361,-118.27118740917189,0.0229251,2015-12-11,2A01
111150,-119.31341688610215,-119.36414007759151,0.025,2015-12-11,2A01
111151,-120.3683162319916,-120.3757972958214,0.0272627,2015-12-11,2A01
111152,-121.45781731394896,-121.32627050543832,0.0297302,2015-12-11,2A01
111153,-122.88049094055255,-122.8782407277866,0.032421,2015-12-11,2A01
111154,-123.93141033219571,-123.94658650240844,0.0353553,2015-12-11,2A01
111155,-125.03255344627867,-125.06107961649144,0.0385553,2015-12-11,2A01
111156,-126.23067952640565,-126.22587420725672,0.0420448,2015-12-11,2A01
111157,-127.3792371438518,-127.3532652289582,0.0458502,2015-12-11,2A01
111158,-128.547723413586,-128.50768362635193,0.05,2015-12-11,2A01
111159,-129.61805826257756,-129.64145481576907,0.0545254,2015-12-11,2A01
111160,-130.6501224775437,-130.63223477541607,0.0594604,2015-12-11,2A01
111161,-131.73890040315294,-131.7577006584721,0.064842,2015-12-11,2A01
111162,-132.6082520015376,-132.70247004409083,0.0707107,2015-12-11,2A01
111163,-132.78746916702121,-132.76667246489353,0.0771105,2015-12-11,2A01
111164,-130.8070588220281,-130.85618094968763,0.0840896,2015-12-11,2A01
111165,-126.1253413955746,-126.14714586365967,0.0917004,2015-12-11,2A01
111166,-122.19368246453938,-122.19412501773088,0.1,2015-12-11,2A01
111167,-119.31184952443859,-118.8515239925237,0.109051,2015-12-11,2A01
111168,-117.96687158751581,-117.65669924709024,0.118921,2015-12-11,2A01
111169,-117.4679812801534,-117.21995149291934,0.129684,2015-12-11,2A01
111170,-116.73508428761495,-116.73829279825324,0.141421,2015-12-11,2A01
111171,-115.31916785003945,-115.3263742330182,0.154221,2015-12-11,2A01
111172,-114.25340234311716,-114.22930447077673,0.168179,2015-12-11,2A01
111173,-113.53490385990892,-113.54485279607914,0.183401,2015-12-11,2A01
111174,-113.12998086107997,-113.1511383078885,0.2,2015-12-11,2A01
111175,-113.41131015600999,-113.4923995177121,0.218102,2015-12-11,2A01
111176,-113.97887377571763,-114.11065249912193,0.237841,2015-12-11,2A01
111177,-114.61581175092113,-114.6995543041126,0.259368,2015-12-11,2A01
111178,-115.33803839857534,-115.45681499432,0.282843,2015-12-11,2A01
111179,-116.19219084505247,-116.3372525471801,0.308442,2015-12-11,2A01
111180,-117.13123572635307,-117.2756399816722,0.336359,2015-12-11,2A01
111181,-118.15766295412354,-118.25480125199589,0.366802,2015-12-11,2A01
111182,-119.26925069896298,-119.2899826138566,0.4,2015-12-11,2A01
111183,-120.2477744673878,-120.36934680781334,0.436203,2015-12-11,2A01
111184,-121.07355731075783,-121.19474880011953,0.475683,2015-12-11,2A01
111185,-121.92679983196949,-122.12868706601203,0.518736,2015-12-11,2A01
111186,-122.6767903248893,-122.94526479297444,0.565685,2015-12-11,2A01
111187,-123.43951807324308,-123.70943722217925,0.616884,2015-12-11,2A01
111188,-124.15112636910634,-124.53022424144676,0.672717,2015-12-11,2A01
111189,-124.75063107721412,-125.2793246942354,0.733603,2015-12-11,2A01
111190,-125.27371405342357,-125.9526034151257,0.8,2015-12-11,2A01
111191,-125.6640785284551,-126.20041469866786,0.872406,2015-12-11,2A01
111192,-125.98436158610563,-126.55181903291412,0.951366,2015-12-11,2A01
111193,-126.27861321411856,-126.941540873693,1.03747,2015-12-11,2A01
111194,-126.51648728376007,-127.21038941141964,1.13137,2015-12-11,2A01
111195,-126.74698050247902,-127.15709326843644,1.23377,2015-12-11,2A01
111196,-126.94660771021351,-127.4035566463837,1.34543,2015-12-11,2A01
111197,-127.14647079425968,-127.44230909213204,1.46721,2015-12-11,2A01
111198,-127.41467663173493,-127.73324684450084,1.6,2015-12-11,2A01
111199,-127.72298777265144,-127.98658138967272,1.74481,2015-12-11,2A01
111200,-127.98577698259373,-127.94800251450856,1.90273,2015-12-11,2A01
111201,-128.26107059748375,-128.21758974641992,2.07494,2015-12-11,2A01
111202,-128.55883241452773,-128.57220688261285,2.26274,2015-12-11,2A01
111203,-128.8399044854646,-128.73587682589013,2.46754,2015-12-11,2A01
111204,-129.1503727750942,-129.15831107296654,2.69087,2015-12-11,2A01
111205,-129.51948556767647,-129.44283450384668,2.93441,2015-12-11,2A01
111206,-129.87998027148274,-129.80415048424868,3.2,2015-12-11,2A01
111207,-130.23995113227886,-129.9836213450448,3.48962,2015-12-11,2A01
111208,-130.71572171319747,-130.80643064936766,3.80546,2015-12-11,2A01
111209,-131.180136966611,-131.4940922857599,4.14989,2015-12-11,2A01
111210,-131.62306320089127,-132.20469086046572,4.52548,2015-12-11,2A01
111211,-132.07891190705791,-132.50373956663236,4.93507,2015-12-11,2A01
111212,-132.46614524960995,-133.53776865386527,5.38174,2015-12-11,2A01
111213,-132.7559210759928,-133.61953809726938,5.86883,2015-12-11,2A01
111214,-132.9868789301619,-133.58927467484278,6.4,2015-12-11,2A01
111215,-133.09149839858222,-133.44224946241198,6.97925,2015-12-11,2A01
111216,-132.936236531341,-133.32978333985162,7.61093,2015-12-11,2A01
111217,-132.41916177385448,-132.68222347598214,8.29977,2015-12-11,2A01
111218,-131.57197265201077,-131.6215981839256,9.05097,2015-12-11,2A01
111219,-130.5155018320792,-130.3906763001643,9.87015,2015-12-11,2A01
111220,-129.1775221742181,-129.13067962102662,10.7635,2015-12-11,2A01
111221,-127.52550266656802,-127.65469841124887,11.7377,2015-12-11,2A01
111222,-125.75405630257863,-125.970539281302,12.8,2015-12-11,2A01
111223,-123.72971002082772,-123.8869568293384,13.9585,2015-12-11,2A01
111224,-121.41190817071165,-121.64882093666913,15.2219,2015-12-11,2A01
111225,-120.56320695906757,-120.76145802289732,16.5995,2015-12-11,2A01
111226,-120.11270380678556,-120.28291870040258,18.1019,2015-12-11,2A01
111227,-118.57186177767312,-118.74875113937526,19.7403,2015-12-11,2A01
111228,-108.82470522192145,-109.07804777511294,21.5269,2015-12-11,2A01
111229,-74.80387494128821,-74.99130260086267,23.4753,2015-12-11,2A01
111230,-99.54657759479409,-99.41802355224092,0.0052556,2015-12-12,2A01
111231,-100.42525346752046,-100.00170985049915,0.00573128,2015-12-12,2A01
111232,-101.17782067590312,-100.75427705888184,0.00625,2015-12-12,2A01
111233,-102.31841837389037,-102.21544773559248,0.00681567,2015-12-12,2A01
111234,-103.07099305196994,-102.96802241367207,0.00743254,2015-12-12,2A01
111235,-104.13648488902835,-103.97540531456028,0.00810525,2015-12-12,2A01
111236,-105.61433414410887,-105.45557265474716,0.00883883,2015-12-12,2A01
111237,-106.3669154674891,-106.2081539781274,0.00963882,2015-12-12,2A01
111238,-107.47691261524142,-107.29922155141163,0.0105112,2015-12-12,2A01
111239,-109.0830342100445,-109.08522144408704,0.0114626,2015-12-12,2A01
111240,-110.0714422325204,-110.14785542400972,0.0125,2015-12-12,2A01
111241,-111.4464089115329,-111.370983379618,0.0136313,2015-12-12,2A01
111242,-112.36447408251635,-112.20762450804828,0.0148651,2015-12-12,2A01
111243,-113.83052837752963,-113.82371667540198,0.0162105,2015-12-12,2A01
111244,-114.99738700883572,-115.01402977479314,0.0176777,2015-12-12,2A01
111245,-115.89993541155216,-115.97925158176491,0.0192776,2015-12-12,2A01
111246,-117.09602183677679,-117.1662867303938,0.0210224,2015-12-12,2A01
111247,-118.24283166449105,-118.25780740917187,0.0229251,2015-12-12,2A01
111248,-119.35479263078301,-119.37945007759151,0.025,2015-12-12,2A01
111249,-120.51197921071504,-120.5370272958214,0.0272627,2015-12-12,2A01
111250,-121.65153518628937,-121.57406050543834,0.0297302,2015-12-12,2A01
111251,-122.93029519587172,-122.9433707277866,0.032421,2015-12-12,2A01
111252,-123.98424628964247,-123.89562650240843,0.0353553,2015-12-12,2A01
111253,-125.03191706329997,-124.96896961649144,0.0385553,2015-12-12,2A01
111254,-126.19096314342694,-126.2575342072567,0.0420448,2015-12-12,2A01
111255,-127.32831310129863,-127.3976152289582,0.0458502,2015-12-12,2A01
111256,-128.5000668178413,-128.53382362635193,0.05,2015-12-12,2A01
111257,-129.58997077321587,-129.66266481576906,0.0545254,2015-12-12,2A01
111258,-130.6272996264799,-130.61750477541605,0.0594604,2015-12-12,2A01
111259,-131.6877936159189,-131.7482906584721,0.064842,2015-12-12,2A01
111260,-132.65883004409082,-132.62559004409084,0.0707107,2015-12-12,2A01
111261,-133.4297361031914,-133.42526246489354,0.0771105,2015-12-12,2A01
111262,-132.74125094968767,-132.89488094968766,0.0840896,2015-12-12,2A01
111263,-128.71373203387245,-128.9327858636597,0.0917004,2015-12-12,2A01
111264,-125.0732569326245,-125.13052501773087,0.1,2015-12-12,2A01
111265,-122.91852612018326,-123.1182239925237,0.109051,2015-12-12,2A01
111266,-121.52669924709024,-121.67209924709024,0.118921,2015-12-12,2A01
111267,-120.23220042908956,-120.26935149291934,0.129684,2015-12-12,2A01
111268,-117.11509918123197,-116.76419279825323,0.141421,2015-12-12,2A01
111269,-115.01574657344372,-114.7435742330182,0.154221,2015-12-12,2A01
111270,-114.32407681120226,-113.93300447077674,0.168179,2015-12-12,2A01
111271,-114.24829747693018,-114.03125279607912,0.183401,2015-12-12,2A01
111272,-114.40870852065446,-114.2384383078885,0.2,2015-12-12,2A01
111273,-114.7027314326057,-114.60929951771207,0.218102,2015-12-12,2A01
111274,-115.0735652650794,-115.0543524991219,0.237841,2015-12-12,2A01
111275,-115.51813515517644,-115.63295430411262,0.259368,2015-12-12,2A01
111276,-116.25980010070299,-116.29551499432002,0.282843,2015-12-12,2A01
111277,-117.21749510037161,-117.2137525471801,0.308442,2015-12-12,2A01
111278,-118.17197615188498,-118.26343998167222,0.336359,2015-12-12,2A01
111279,-119.08403954986821,-119.20100125199588,0.366802,2015-12-12,2A01
111280,-120.00141452875023,-120.2045826138566,0.4,2015-12-12,2A01
111281,-120.9320510631325,-121.24834680781332,0.436203,2015-12-12,2A01
111282,-121.9181998639493,-122.27024880011952,0.475683,2015-12-12,2A01
111283,-123.03398706601203,-123.26668706601204,0.518736,2015-12-12,2A01
111284,-124.08059458020847,-124.31446479297442,0.565685,2015-12-12,2A01
111285,-125.12135211579628,-125.39443722217923,0.616884,2015-12-12,2A01
111286,-126.08611998612763,-126.44072424144676,0.672717,2015-12-12,2A01
111287,-126.9749332048737,-127.3996246942354,0.733603,2015-12-12,2A01
111288,-127.77622681938101,-128.51080341512568,0.8,2015-12-12,2A01
111289,-128.5674104433487,-129.57761469866784,0.872406,2015-12-12,2A01
111290,-129.28878711802054,-130.44371903291412,0.951366,2015-12-12,2A01
111291,-129.91647278858665,-131.243340873693,1.03747,2015-12-12,2A01
111292,-130.58267877312173,-132.01298941141962,1.13137,2015-12-12,2A01
111293,-131.16654433226623,-132.60029326843642,1.23377,2015-12-12,2A01
